timestamp,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_w,hmd_rot_x,hmd_rot_y,hmd_rot_z,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_rot_w,left_controller_rot_x,left_controller_rot_y,left_controller_rot_z,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_rot_w,right_controller_rot_x,right_controller_rot_y,right_controller_rot_z
0.01938248,0.03798841,1.153237,-0.09944375,0.99853,-0.02540466,0.04685872,-0.009839617,-0.1412387,0.7882424,0.2091979,0.8929315,0.1157858,0.0480139,0.4323907,0.07022332,0.8685122,0.1639469,0.9359787,-0.2016134,-0.0145184,0.2882453
0.03938293,0.03798368,1.153441,-0.09968292,0.9984924,-0.02648414,0.04696825,-0.01027074,-0.1412384,0.7882426,0.2092006,0.8929317,0.1157972,0.0480676,0.4323813,0.07085221,0.8710931,0.1643675,0.9349895,-0.2076911,-0.01570706,0.2870755
0.05938339,0.03796717,1.153791,-0.1001118,0.9984439,-0.02802975,0.04698768,-0.01078332,-0.141239,0.7882433,0.2091991,0.8929381,0.1157992,0.04803704,0.4323708,0.07113139,0.8739671,0.1652518,0.9329565,-0.211154,-0.01305075,0.2912662
0.07938385,0.03793346,1.153951,-0.100312,0.9984154,-0.02896569,0.04696874,-0.01102899,-0.1412389,0.7882434,0.2091996,0.8929385,0.1157977,0.04804642,0.4323694,0.07118149,0.874351,0.1653909,0.9328158,-0.2114042,-0.01304269,0.2915354
0.09938431,0.03789043,1.154272,-0.1007496,0.9983405,-0.03065347,0.04750695,-0.0109467,-0.141239,0.7882436,0.2091999,0.8929403,0.1158049,0.04805342,0.432363,0.07143101,0.8757855,0.1658152,0.9323443,-0.2126101,-0.01218371,0.2922031
0.1193848,0.03821481,1.154305,-0.1008531,0.9983389,-0.02939628,0.04834082,-0.01088911,-0.1412392,0.7882431,0.2091973,0.8929349,0.1158368,0.04800347,0.4323711,0.07425381,0.8886729,0.1699314,0.9282125,-0.2257242,-0.006245096,0.2956875
0.1393814,0.03831739,1.153976,-0.100931,0.9983497,-0.02849139,0.04864779,-0.01093048,-0.1412389,0.7882421,0.2091949,0.8929299,0.1157785,0.04795453,0.4324026,0.07965128,0.9064593,0.1747921,0.9172084,-0.253127,0.009477329,0.3075154
0.1593819,0.0383511,1.153844,-0.1009413,0.9983699,-0.02808416,0.04840819,-0.01120027,-0.1412388,0.7882417,0.2091942,0.8929259,0.1157821,0.04794109,0.4324112,0.08240151,0.9148061,0.177039,0.9124155,-0.2655292,0.0206432,0.3107508
0.1793823,0.03836271,1.153792,-0.1010226,0.9983694,-0.02807132,0.04840267,-0.01130345,-0.1412387,0.7882414,0.2091937,0.8929226,0.115787,0.04793443,0.4324176,0.08436678,0.9213376,0.1786821,0.90865,-0.2750826,0.02837118,0.3128576
0.1993828,0.03850204,1.153585,-0.100653,0.9984492,-0.02632081,0.0475394,-0.01210204,-0.1413973,0.7882056,0.2090624,0.8928275,0.1170045,0.04944209,0.4321163,0.09063846,0.9426746,0.1819512,0.8989166,-0.3066003,0.0538555,0.3082933
0.2193832,0.03855709,1.153433,-0.1004013,0.9984714,-0.02524021,0.04753911,-0.01256096,-0.1411079,0.7881559,0.2091247,0.8927959,0.1170001,0.04941148,0.4321865,0.09453207,0.9536479,0.1836598,0.9004039,-0.3058616,0.06250627,0.3030092
0.2393837,0.0386973,1.153171,-0.1000337,0.9984894,-0.02339363,0.04798949,-0.01298842,-0.1411051,0.7881113,0.2089856,0.8927771,0.1169188,0.04945025,0.4322426,0.1014204,0.9730873,0.1864416,0.897725,-0.3177871,0.08063439,0.2942775
0.2593842,0.03878377,1.153084,-0.09981538,0.9984828,-0.02255014,0.04860295,-0.01270467,-0.1411254,0.7881246,0.2089455,0.8927691,0.1168369,0.04949977,0.4322757,0.1047699,0.982934,0.1877378,0.8950353,-0.3259683,0.09232093,0.2900576
0.2793846,0.03899384,1.153014,-0.09924486,0.9984422,-0.02161751,0.05001263,-0.01202847,-0.1411222,0.7881438,0.2089642,0.8927615,0.1166681,0.04961117,0.4323241,0.1116008,1.001331,0.1898228,0.8897336,-0.3403695,0.1160293,0.2811759
0.2993813,0.03909105,1.153008,-0.09901151,0.998444,-0.02065872,0.05043673,-0.01179118,-0.1411012,0.7881312,0.2090136,0.8927628,0.1167181,0.04960795,0.4323084,0.1149006,1.009719,0.1905154,0.8873903,-0.3464393,0.1255035,0.2770687
0.3193817,0.03915403,1.153085,-0.09882873,0.998404,-0.02086177,0.05125285,-0.01128415,-0.1410505,0.7880833,0.2091147,0.8927754,0.1170094,0.04961022,0.4322034,0.1178947,1.016701,0.1900299,0.8843882,-0.3528997,0.1344884,0.2742849
0.3393822,0.03920755,1.153225,-0.09844545,0.9983513,-0.02100921,0.05227043,-0.01099956,-0.1410123,0.78807,0.2091747,0.8928195,0.1170521,0.04975519,0.4320839,0.1232404,1.030058,0.1892644,0.8788635,-0.363498,0.1489949,0.270682
0.3593826,0.03919272,1.153359,-0.09827612,0.9983533,-0.02084295,0.05233851,-0.01081802,-0.140983,0.7880816,0.2092064,0.8928771,0.1169864,0.05001646,0.4319526,0.1253729,1.033705,0.1882708,0.8774879,-0.366056,0.1510369,0.2705659
0.3793831,0.03918058,1.153487,-0.09799144,0.9983212,-0.02053425,0.05321798,-0.01004774,-0.1409665,0.7880873,0.2092223,0.8929213,0.1169384,0.05010987,0.4318634,0.1300951,1.04441,0.1873472,0.8727265,-0.3755434,0.160402,0.2675573
0.3993835,0.03910556,1.153595,-0.09796672,0.9982791,-0.02083991,0.05398224,-0.009512074,-0.1409454,0.7880964,0.209253,0.8929963,0.1168536,0.05015772,0.4317257,0.1312328,1.043539,0.1850032,0.8730889,-0.377281,0.1552493,0.266969
0.419384,0.03889755,1.153765,-0.09803026,0.9981829,-0.02169698,0.05537868,-0.00966355,-0.1409649,0.7881708,0.2092747,0.8930231,0.1163582,0.05023061,0.4317956,0.1362947,1.04154,0.1823033,0.8716059,-0.3801064,0.1486955,0.2714995
0.4393845,0.03878547,1.153838,-0.09803738,0.9981554,-0.02186992,0.05583258,-0.009508049,-0.1409758,0.7881911,0.2092756,0.893027,0.1162101,0.05020742,0.43183,0.1394007,1.041793,0.1813751,0.870235,-0.3825694,0.1480377,0.2727942
