spectral_power_right_controller_pos_x,spectral_power_right_controller_pos_y,spectral_power_right_controller_pos_z,spectral_power_right_controller_rot_w,spectral_power_right_controller_rot_x,spectral_power_right_controller_rot_y,spectral_power_right_controller_rot_z,label,source_file
"[4.96656951e-02 1.88933820e-01 1.67624105e-01 3.05061784e-02
 9.81730698e-03 1.21380855e-03 1.53734500e-04 5.19590380e-05
 4.31155936e-05 8.38268755e-06 3.74046521e-06 3.33704070e-06
 4.49451599e-07 1.77842685e-06 5.61583511e-06 6.35039569e-06
 1.23239623e-05 1.18329116e-05 1.99176032e-05 1.62683612e-05
 6.13814302e-06 6.68587745e-06 7.59345437e-06 8.13288468e-06
 7.23532144e-06 6.85854279e-06 9.57412072e-06 5.24524488e-06
 3.43472789e-06 4.28647755e-06 2.83386956e-06 1.50124335e-06
 4.99148316e-06 1.55385962e-05 2.90728898e-05 3.67534969e-06
 1.17798897e-05 3.27615875e-05 1.71124056e-05 9.53769511e-06
 5.19979057e-06]","[2.59162652e-02 1.38869664e-01 3.36033857e-01 8.81112413e-02
 1.17107213e-04 6.03686814e-04 5.48868837e-04 8.40967058e-05
 1.19679088e-04 7.11121543e-06 1.20801988e-05 1.02293803e-05
 2.13700017e-05 3.51039336e-05 4.77362899e-05 5.94152363e-06
 2.04605701e-06 7.48475912e-07 2.78094436e-07 1.86346247e-06
 4.53798842e-06 1.00873700e-05 1.67553923e-05 8.48723820e-06
 1.51356552e-06 8.05868431e-06 4.91909936e-06 9.51587188e-06
 2.98485363e-05 2.68716415e-05 7.51202239e-06 3.45627224e-06
 1.39763435e-05 6.88072061e-05 6.26832480e-05 1.44856413e-06
 5.13926827e-06 6.66222382e-05 8.13047366e-05 3.32616745e-07
 2.52430438e-05]","[1.87917855e-04 5.34159701e-04 2.93997451e-03 4.78196821e-03
 1.91381209e-03 6.91247204e-05 6.73077659e-05 1.00522834e-05
 4.08770941e-08 3.12487640e-06 1.76544738e-06 9.13492108e-07
 4.72186430e-06 3.25848156e-06 2.51013140e-06 5.89627226e-07
 3.73319094e-07 1.51621339e-06 2.93665613e-07 2.68840107e-07
 3.83518215e-07 4.70657153e-09 1.09616005e-07 4.55320481e-07
 2.10527656e-07 2.74881434e-07 1.11884987e-07 8.04591261e-07
 2.42839176e-06 1.35502885e-06 2.06296204e-07 8.18122119e-07
 4.35172395e-06 2.82916498e-06 1.37312103e-07 3.26694239e-07
 2.22746700e-07 8.35116174e-09 4.33771487e-07 1.12757437e-06
 3.10067865e-07]","[2.33184694e-03 2.56203772e-02 4.59604224e-02 1.56345247e-02
 1.80723284e-03 8.37748366e-05 5.45606223e-04 6.92370039e-05
 6.73273343e-05 1.28988060e-04 8.21117139e-05 1.85234104e-05
 5.51111543e-05 4.31697380e-05 1.29020704e-05 4.93913722e-06
 2.35800001e-06 9.81627903e-08 4.28864589e-06 2.79763141e-06
 1.08401482e-06 1.50162393e-06 6.77969831e-06 4.74749750e-06
 1.80360372e-06 5.32002864e-07 1.11418844e-06 3.75573161e-06
 5.38655669e-06 6.41807985e-06 1.67981183e-06 1.12223880e-06
 6.78495497e-06 1.37859859e-05 6.97748180e-06 9.12492457e-07
 6.53350004e-06 8.15388518e-06 2.06306173e-06 5.82638990e-06
 2.34710906e-06]","[6.55036230e-03 1.89421702e-01 4.83242817e-01 1.76575017e-01
 1.61744108e-02 2.42740419e-03 3.72692799e-03 9.59946297e-04
 4.67140794e-04 7.06678141e-04 1.41364330e-04 5.13600508e-05
 2.47520051e-04 4.02735617e-04 9.44595505e-05 6.05511147e-05
 6.32533641e-06 1.66388230e-06 2.89079878e-05 4.19450638e-05
 6.78440620e-06 4.75423621e-05 9.11855046e-05 2.63385669e-05
 2.52772484e-05 1.05005740e-05 3.13429970e-05 9.79705810e-06
 1.33602850e-04 1.04141360e-04 1.24002133e-05 3.57146758e-05
 6.47245885e-05 1.45213126e-04 5.89933190e-05 1.83783769e-05
 1.60868464e-05 1.50668759e-04 6.97769204e-05 7.47684258e-05
 4.18147484e-05]","[1.22016754e-01 4.83144955e-01 4.88163981e-01 9.95470674e-02
 3.32711675e-02 8.16370761e-03 3.98448890e-03 9.09158760e-04
 3.16594019e-04 3.19401510e-04 6.62027981e-05 1.98542727e-05
 1.97948087e-04 1.66558559e-04 1.77821111e-04 2.87700760e-04
 5.17115016e-05 2.16197727e-04 9.92817150e-05 1.28512952e-04
 6.80021849e-05 5.26616026e-05 8.65625180e-05 3.76097138e-05
 4.16846581e-05 4.97382991e-05 6.90477209e-05 1.48879986e-05
 2.29698726e-05 2.91628089e-05 6.81748849e-06 5.79977469e-06
 6.40579806e-06 2.35257860e-05 6.81459733e-05 3.89507836e-06
 2.43124971e-05 3.48811831e-05 3.59692969e-05 4.68554061e-05
 1.63040632e-05]","[2.66418459e-03 1.53760634e-02 5.01657806e-02 1.51326637e-02
 6.17745380e-03 6.05161126e-04 4.14000624e-04 4.24608956e-04
 2.35970606e-03 6.08295235e-04 2.15242267e-04 5.13531736e-05
 2.62193540e-04 5.22230350e-05 6.67850875e-05 1.94614322e-05
 6.34920695e-06 8.90681318e-05 2.10916253e-04 1.04658910e-04
 3.02033188e-05 5.51084465e-05 1.65795323e-05 1.65174684e-05
 3.83740088e-06 3.20731256e-05 7.47344230e-06 1.05598914e-05
 1.45761279e-06 1.56444176e-05 3.45135094e-06 1.48576016e-05
 9.13369626e-06 1.39400415e-06 5.66287935e-06 3.80616727e-06
 3.21948797e-05 1.99303372e-05 4.32643984e-05 5.11659494e-06
 2.69280990e-05]",r_phi,2024-11-02_17-24-23.csv
"[5.57402689e-02 1.85603491e-01 8.97477335e-02 5.75620710e-03
 9.14101027e-04 6.19958571e-05 7.43209571e-06 1.00706622e-05
 7.65461487e-06 4.47244849e-05 6.01095561e-05 5.14885800e-05
 2.62194848e-05 1.77431628e-05 8.39968841e-06 1.56890983e-05
 1.27970519e-05 5.68988716e-06 1.96051340e-06 4.12015449e-07
 1.42494369e-06 5.21680811e-06 4.89020472e-06 1.19346000e-06
 7.50785917e-08 3.59015449e-06 1.56986195e-05 4.55593655e-05
 3.92857275e-05 1.59994658e-05 2.64454299e-05 1.07772324e-05
 8.60003962e-06 4.71649730e-06]","[6.68046365e-02 2.74093377e-01 2.38651258e-01 3.08196300e-02
 4.52242109e-05 1.54764938e-04 6.78823684e-05 4.09542623e-05
 1.19009153e-05 2.00270808e-05 2.98065672e-05 1.41325264e-05
 6.14915334e-07 1.32974383e-05 3.96213457e-05 2.27112957e-05
 5.08309007e-06 2.28930745e-06 4.24739953e-07 9.11159130e-06
 3.69946197e-06 6.72983000e-06 3.85514409e-05 2.48899160e-05
 8.72567246e-08 9.50135706e-06 3.56170920e-05 7.56273246e-05
 2.61036792e-05 2.54556393e-05 4.33759339e-05 7.35897787e-05
 2.84343841e-05 1.55625666e-06]","[1.18473954e-05 1.60441190e-03 6.66664220e-03 5.80846492e-03
 7.28326749e-04 8.87032849e-06 1.56208714e-06 5.82637552e-06
 7.79800854e-06 7.59658724e-06 4.95627686e-06 3.36680079e-06
 5.69054523e-08 2.55058919e-06 4.60507209e-06 2.67925500e-06
 1.56353653e-06 2.76563252e-07 2.27071616e-07 5.74209803e-07
 7.14804939e-07 2.87625220e-06 2.89940396e-06 9.97444570e-07
 4.81239346e-07 6.95379302e-07 5.82919381e-06 4.72138205e-06
 7.79379146e-07 5.86172950e-07 1.42653959e-06 4.64792001e-06
 6.01156051e-06 2.81998242e-06]","[1.57491699e-02 5.83880867e-02 5.05351649e-02 7.83982177e-03
 9.61026513e-04 1.13106319e-04 3.12767115e-04 2.37406546e-04
 7.65236424e-05 9.34220617e-05 2.14850640e-04 8.35482472e-05
 6.37342172e-06 3.86947342e-06 6.08027321e-06 2.22264173e-07
 7.25466675e-06 6.96245196e-06 3.78885623e-06 2.52845558e-06
 2.16451778e-06 3.27814265e-06 6.46717950e-06 1.88885344e-06
 3.70830114e-06 1.20050086e-05 1.43205854e-05 1.93561695e-05
 1.20363463e-05 7.15578076e-06 1.09403688e-05 1.28344959e-05
 5.80356071e-06 1.25701657e-06]","[5.53512007e-02 2.59550545e-01 3.18062031e-01 5.95836169e-02
 4.82043633e-03 2.01193800e-03 6.20932434e-04 5.15819957e-04
 2.07971695e-04 1.81942465e-04 4.05157306e-04 4.84118089e-05
 3.06668340e-05 1.68188752e-05 3.14923575e-05 5.45732105e-05
 5.28068464e-05 1.44068754e-05 4.07406363e-06 2.56524883e-06
 4.38063070e-06 5.17134840e-05 1.20278606e-04 6.60412245e-05
 3.00925643e-05 5.78374601e-05 6.64455962e-05 1.26637309e-04
 2.14675364e-05 2.95061854e-05 3.18269784e-05 8.90886308e-05
 6.41596216e-05 1.40395319e-05]","[1.83439018e-01 5.55456790e-01 2.97249222e-01 1.16866492e-02
 6.92338416e-03 2.50999069e-04 6.33180082e-04 1.05731827e-03
 2.77027542e-04 5.94604634e-04 8.84404783e-04 4.86279070e-04
 2.23618596e-04 1.18834606e-04 6.63887048e-05 2.54290265e-05
 3.74602632e-06 1.09133842e-05 5.25071630e-06 6.67036769e-06
 6.49283583e-06 2.43619076e-06 1.27005312e-06 1.23634241e-05
 4.81233159e-06 5.37958777e-06 4.40038371e-05 1.43450238e-04
 1.51629373e-04 9.07697836e-05 1.07327528e-04 5.30948490e-05
 9.33156082e-06 8.34554874e-06]","[7.78414200e-03 1.63046543e-01 9.87280785e-02 1.12988661e-02
 5.76308534e-04 9.84127571e-04 2.70247437e-03 1.27158329e-03
 7.14105767e-04 5.41164369e-05 9.98489931e-04 9.58093660e-04
 1.44437243e-04 3.09058611e-05 1.00453728e-04 7.29949890e-05
 8.21548463e-05 7.91569436e-05 4.55244244e-05 2.51907149e-05
 1.30827603e-05 4.60316111e-05 3.84564422e-05 5.93690644e-05
 5.68841326e-05 1.59562924e-05 4.20118919e-05 1.34185783e-04
 1.10225418e-04 6.01617558e-05 7.84397324e-06 1.31772210e-05
 8.65910443e-06 3.75544122e-06]",r_phi,2024-11-02_17-24-25.csv
"[5.57402689e-02 1.85603491e-01 8.97477335e-02 5.75620710e-03
 9.14101027e-04 6.19958571e-05 7.43209571e-06 1.00706622e-05
 7.65461487e-06 4.47244849e-05 6.01095561e-05 5.14885800e-05
 2.62194848e-05 1.77431628e-05 8.39968841e-06 1.56890983e-05
 1.27970519e-05 5.68988716e-06 1.96051340e-06 4.12015449e-07
 1.42494369e-06 5.21680811e-06 4.89020472e-06 1.19346000e-06
 7.50785917e-08 3.59015449e-06 1.56986195e-05 4.55593655e-05
 3.92857275e-05 1.59994658e-05 2.64454299e-05 1.07772324e-05
 8.60003962e-06 4.71649730e-06]","[6.68046365e-02 2.74093377e-01 2.38651258e-01 3.08196300e-02
 4.52242109e-05 1.54764938e-04 6.78823684e-05 4.09542623e-05
 1.19009153e-05 2.00270808e-05 2.98065672e-05 1.41325264e-05
 6.14915334e-07 1.32974383e-05 3.96213457e-05 2.27112957e-05
 5.08309007e-06 2.28930745e-06 4.24739953e-07 9.11159130e-06
 3.69946197e-06 6.72983000e-06 3.85514409e-05 2.48899160e-05
 8.72567246e-08 9.50135706e-06 3.56170920e-05 7.56273246e-05
 2.61036792e-05 2.54556393e-05 4.33759339e-05 7.35897787e-05
 2.84343841e-05 1.55625666e-06]","[1.18473954e-05 1.60441190e-03 6.66664220e-03 5.80846492e-03
 7.28326749e-04 8.87032849e-06 1.56208714e-06 5.82637552e-06
 7.79800854e-06 7.59658724e-06 4.95627686e-06 3.36680079e-06
 5.69054523e-08 2.55058919e-06 4.60507209e-06 2.67925500e-06
 1.56353653e-06 2.76563252e-07 2.27071616e-07 5.74209803e-07
 7.14804939e-07 2.87625220e-06 2.89940396e-06 9.97444570e-07
 4.81239346e-07 6.95379302e-07 5.82919381e-06 4.72138205e-06
 7.79379146e-07 5.86172950e-07 1.42653959e-06 4.64792001e-06
 6.01156051e-06 2.81998242e-06]","[1.57491699e-02 5.83880867e-02 5.05351649e-02 7.83982177e-03
 9.61026513e-04 1.13106319e-04 3.12767115e-04 2.37406546e-04
 7.65236424e-05 9.34220617e-05 2.14850640e-04 8.35482472e-05
 6.37342172e-06 3.86947342e-06 6.08027321e-06 2.22264173e-07
 7.25466675e-06 6.96245196e-06 3.78885623e-06 2.52845558e-06
 2.16451778e-06 3.27814265e-06 6.46717950e-06 1.88885344e-06
 3.70830114e-06 1.20050086e-05 1.43205854e-05 1.93561695e-05
 1.20363463e-05 7.15578076e-06 1.09403688e-05 1.28344959e-05
 5.80356071e-06 1.25701657e-06]","[5.53512007e-02 2.59550545e-01 3.18062031e-01 5.95836169e-02
 4.82043633e-03 2.01193800e-03 6.20932434e-04 5.15819957e-04
 2.07971695e-04 1.81942465e-04 4.05157306e-04 4.84118089e-05
 3.06668340e-05 1.68188752e-05 3.14923575e-05 5.45732105e-05
 5.28068464e-05 1.44068754e-05 4.07406363e-06 2.56524883e-06
 4.38063070e-06 5.17134840e-05 1.20278606e-04 6.60412245e-05
 3.00925643e-05 5.78374601e-05 6.64455962e-05 1.26637309e-04
 2.14675364e-05 2.95061854e-05 3.18269784e-05 8.90886308e-05
 6.41596216e-05 1.40395319e-05]","[1.83439018e-01 5.55456790e-01 2.97249222e-01 1.16866492e-02
 6.92338416e-03 2.50999069e-04 6.33180082e-04 1.05731827e-03
 2.77027542e-04 5.94604634e-04 8.84404783e-04 4.86279070e-04
 2.23618596e-04 1.18834606e-04 6.63887048e-05 2.54290265e-05
 3.74602632e-06 1.09133842e-05 5.25071630e-06 6.67036769e-06
 6.49283583e-06 2.43619076e-06 1.27005312e-06 1.23634241e-05
 4.81233159e-06 5.37958777e-06 4.40038371e-05 1.43450238e-04
 1.51629373e-04 9.07697836e-05 1.07327528e-04 5.30948490e-05
 9.33156082e-06 8.34554874e-06]","[7.78414200e-03 1.63046543e-01 9.87280785e-02 1.12988661e-02
 5.76308534e-04 9.84127571e-04 2.70247437e-03 1.27158329e-03
 7.14105767e-04 5.41164369e-05 9.98489931e-04 9.58093660e-04
 1.44437243e-04 3.09058611e-05 1.00453728e-04 7.29949890e-05
 8.21548463e-05 7.91569436e-05 4.55244244e-05 2.51907149e-05
 1.30827603e-05 4.60316111e-05 3.84564422e-05 5.93690644e-05
 5.68841326e-05 1.59562924e-05 4.20118919e-05 1.34185783e-04
 1.10225418e-04 6.01617558e-05 7.84397324e-06 1.31772210e-05
 8.65910443e-06 3.75544122e-06]",r_phi,2024-11-02_17-24-26.csv
"[4.52852593e-02 1.65788925e-01 9.28551194e-02 7.11170415e-03
 1.68902252e-03 3.18094177e-04 7.11614219e-06 3.62929108e-06
 2.06801468e-05 2.38341635e-05 1.25367336e-05 2.72519181e-06
 1.11298762e-05 1.64129684e-06 1.15844421e-07 8.34513242e-09
 1.13932002e-06 2.11430814e-06 6.96146211e-07 5.65277041e-07
 1.76033970e-06 6.54681048e-06 3.51565210e-06 5.28946297e-08
 2.72552889e-06 3.85235060e-06 2.02418698e-06 7.36622536e-06
 8.33076189e-06 3.63952753e-05 2.31876803e-05 5.81810124e-06
 1.82174487e-05 9.70103866e-06 8.64322433e-07]","[4.52201095e-02 2.41006528e-01 2.48440308e-01 4.39807603e-02
 1.12265516e-04 6.74051525e-04 1.92817698e-04 3.11735530e-05
 1.96799209e-05 4.35393361e-05 4.11291820e-05 3.28708734e-06
 1.51814457e-05 1.07073017e-06 1.20648655e-05 4.28269225e-06
 7.40248764e-06 1.32450964e-05 4.28196069e-06 8.89032955e-06
 1.47214591e-05 2.62658506e-06 9.84535487e-06 1.58879492e-05
 5.48226085e-07 9.23192440e-06 8.31425863e-06 8.51133048e-06
 8.60705205e-05 8.97640965e-05 3.37051922e-05 1.18896181e-05
 8.23530338e-05 6.71535859e-05 7.36363171e-06]","[3.71218163e-05 3.62134022e-03 8.54297082e-03 7.38633273e-03
 9.51169166e-04 3.51647959e-05 1.03308408e-05 1.23361062e-06
 6.22190919e-07 1.34649397e-06 2.35098881e-06 2.36995172e-06
 4.06108867e-07 3.04210515e-08 1.08334694e-07 8.78120559e-07
 2.38354178e-06 1.45911120e-06 1.22265415e-06 1.68952328e-06
 8.49013757e-07 6.68545599e-08 7.28340044e-07 1.81552964e-06
 3.69743334e-07 6.76481419e-07 2.49499714e-06 7.08824034e-06
 9.58585558e-06 3.13603571e-06 3.74168489e-07 5.45641169e-08
 2.02941523e-06 5.26768250e-06 1.13844553e-06]","[1.03062393e-02 4.22015111e-02 4.22876937e-02 1.02915239e-02
 1.14649151e-03 1.91313881e-04 1.38435897e-04 7.87912345e-06
 2.68963836e-05 2.11690455e-05 1.43881593e-07 3.54271948e-05
 3.95577001e-05 2.11283429e-06 1.37965050e-05 3.84235334e-06
 8.56101774e-06 7.19384523e-06 8.41886743e-06 3.66454361e-06
 2.51765679e-06 3.61772304e-06 3.75703744e-06 3.36509458e-06
 5.81777531e-07 2.04213354e-06 3.74047989e-06 6.60245661e-06
 1.74262531e-05 1.71780601e-05 5.83669830e-06 8.50234606e-07
 1.05552064e-05 1.17186710e-05 1.56261825e-06]","[3.74816391e-02 2.28545053e-01 3.45653093e-01 9.43399906e-02
 9.48443199e-03 6.41463557e-04 3.74204793e-04 1.79802883e-04
 2.24349477e-05 5.31608714e-05 4.61857646e-06 1.51755094e-04
 3.10577838e-04 2.36956447e-05 9.26807122e-05 3.05078734e-06
 3.83698211e-05 6.34973210e-05 6.46627750e-05 2.26615396e-05
 3.58489539e-05 1.58713163e-06 1.32531855e-05 4.88545324e-05
 1.94657715e-05 1.88213871e-05 5.05537362e-05 7.07012397e-05
 2.14759615e-04 1.44083222e-04 8.85880578e-06 1.57329557e-05
 1.01193063e-04 1.01816636e-04 1.36396906e-05]","[1.53750141e-01 5.17603360e-01 3.06090240e-01 1.86993385e-02
 4.80984681e-03 2.03268597e-03 3.72823860e-04 3.39895674e-04
 2.48218555e-04 1.76158143e-04 7.46770724e-05 1.30450148e-04
 4.93656115e-04 9.17221373e-05 7.68486174e-05 4.56803803e-05
 3.34679479e-05 4.57923826e-05 3.01330482e-05 1.47490947e-05
 2.52881543e-05 3.55232378e-05 2.04288693e-05 1.19238262e-05
 6.45938073e-06 9.13964069e-06 8.81019092e-06 3.56401870e-05
 9.08895825e-06 1.24844192e-04 9.60373687e-05 1.74788206e-05
 5.19738912e-05 3.37576440e-05 3.32020822e-06]","[4.31888309e-03 1.17802969e-01 8.57373216e-02 9.25620763e-03
 2.67398248e-03 4.64836574e-03 2.13059571e-03 3.69565392e-05
 3.57475294e-04 5.64869866e-06 1.93075363e-05 1.09852857e-05
 2.35114665e-04 6.88169602e-04 5.70487976e-04 5.05639191e-05
 2.66734005e-05 3.54153714e-05 2.22754727e-05 1.66518277e-05
 2.55026817e-06 1.39750971e-05 1.70780773e-05 6.15503893e-06
 7.76366942e-06 3.19564049e-05 3.66314204e-05 1.59020426e-05
 8.15768929e-06 3.02437338e-05 1.68207235e-05 5.47907424e-07
 1.18261903e-05 3.45817047e-05 2.33793746e-05]",r_phi,2024-11-02_17-24-28.csv
"[4.13313732e-02 1.62254439e-01 8.81776335e-02 1.06543623e-02
 1.32515028e-03 6.18914162e-05 4.53122362e-05 6.84234385e-05
 7.72758997e-05 4.20739271e-05 1.75627058e-05 1.36034232e-05
 2.20080041e-05 2.49983951e-05 2.08697695e-05 2.83208727e-05
 3.15491961e-05 1.25542194e-05 2.48893559e-06 4.09759279e-06
 9.96311375e-06 7.99313201e-06 5.65074337e-06 4.34719982e-06
 3.17072643e-06 3.75396704e-06 1.55529327e-06 1.97451299e-06
 1.12947834e-06 3.15754648e-06 2.44416269e-05 1.70009168e-05
 3.03711812e-06 1.94252942e-05 1.63164949e-05 5.24213223e-06
 2.05182852e-08]","[7.90339142e-02 3.46718159e-01 2.58103804e-01 3.33840128e-02
 1.29468480e-03 1.50395944e-04 5.76686441e-05 1.67220768e-05
 1.97820637e-05 1.15874375e-05 1.67447893e-05 8.15608403e-07
 4.64826777e-06 2.31693624e-05 3.01932744e-05 9.34783376e-06
 2.00356730e-05 1.07462299e-05 6.41471965e-06 2.42644596e-06
 6.66209442e-06 2.27362119e-05 1.99196160e-05 1.33228377e-05
 2.51907308e-06 1.18436090e-06 4.40122745e-06 3.41016115e-06
 1.69922174e-06 5.21713812e-05 1.38145057e-04 9.07028011e-05
 1.12430870e-05 1.57877110e-05 1.47998535e-05 2.15906832e-06
 5.76396682e-07]","[1.76446552e-04 5.56992192e-03 5.74016349e-03 5.45741765e-03
 1.00431160e-03 3.91569302e-05 5.48034552e-06 3.29128668e-06
 3.68229509e-06 1.22266543e-06 1.00855786e-06 5.31245133e-06
 3.80292520e-06 2.50008839e-06 3.72850230e-06 2.19091945e-06
 4.48321340e-07 1.18142291e-07 3.10467075e-07 1.17109804e-07
 1.49468929e-07 8.04354522e-07 5.58887566e-07 3.01411040e-07
 1.27651403e-06 1.27799134e-06 3.24850171e-07 5.67441993e-08
 2.79804480e-06 7.55424988e-06 4.66550565e-06 1.60810968e-06
 1.10771148e-06 1.42885224e-07 5.51011047e-07 1.13653554e-06
 3.68361371e-07]","[1.16196929e-02 5.14940807e-02 4.13540526e-02 7.78502840e-03
 1.15485807e-03 1.71932756e-04 8.34921348e-05 4.86012467e-05
 5.66405595e-06 4.82157927e-06 9.97799983e-06 1.91272947e-05
 2.21909633e-05 5.09657699e-05 1.08711177e-04 4.54410308e-05
 2.48179815e-06 6.57212230e-06 9.21473096e-06 6.48660331e-06
 3.23048459e-06 9.16201550e-06 7.75051069e-06 3.59205059e-06
 1.75910983e-06 1.47574491e-07 1.18397273e-07 2.13898839e-07
 1.95605972e-06 1.28888882e-05 2.42757528e-05 2.28038261e-05
 6.61819041e-06 1.53519495e-06 2.21839152e-06 7.26952061e-07
 1.70994696e-10]","[5.79864638e-02 2.85535961e-01 3.09752853e-01 6.65283114e-02
 7.71177961e-03 1.41280814e-03 7.24740403e-05 1.21775633e-04
 5.47458507e-05 2.26686832e-05 7.04416772e-05 5.14971244e-05
 1.61756203e-04 1.62666753e-04 3.87962550e-04 8.85360321e-05
 4.08872203e-06 3.69799445e-05 3.52161235e-05 3.58670507e-06
 6.70387856e-06 3.06146542e-05 2.28279552e-05 3.01474950e-05
 1.38891884e-05 1.15271980e-06 3.91363620e-06 1.16449599e-05
 9.60677087e-06 1.10457780e-04 1.95092027e-04 1.25780328e-04
 3.10717099e-05 9.43232162e-07 9.73328352e-06 5.80195158e-06
 1.50581820e-06]","[1.36362459e-01 5.20621829e-01 2.87025704e-01 2.74001413e-02
 4.86570258e-03 3.71211567e-04 5.08435539e-04 1.65427386e-04
 3.47466076e-04 3.45010535e-04 5.34512367e-05 2.09300101e-05
 3.61375900e-05 1.69214843e-04 3.32713201e-04 3.27994963e-04
 1.94604289e-04 6.69220347e-05 2.82062029e-05 5.34500568e-06
 5.53047808e-06 1.47934653e-05 2.23418149e-05 1.44563918e-05
 3.13235605e-06 2.65910748e-05 8.41177315e-06 1.72081322e-06
 3.74349537e-06 1.31689277e-05 1.19970514e-04 8.49376463e-05
 1.91097908e-05 7.90355057e-05 6.33918770e-05 9.40403601e-06
 1.08025074e-06]","[3.36362577e-03 6.81189106e-02 5.82375195e-02 1.54617470e-02
 3.31936851e-03 1.79675944e-03 4.75061679e-04 2.45835808e-04
 1.50885064e-04 3.00123028e-04 4.88273860e-04 5.47968591e-04
 2.10897708e-04 1.49554683e-04 3.34756209e-04 4.40453063e-04
 6.03751541e-04 1.69586770e-04 1.74769161e-05 1.30614570e-04
 1.18633782e-04 9.43512282e-05 7.52064860e-05 1.24276638e-05
 3.21317376e-05 3.23510722e-05 5.81368853e-06 2.38641404e-06
 1.30875409e-05 2.88899125e-05 6.02043564e-05 2.71881136e-05
 9.75512455e-06 1.99892509e-05 1.05801612e-05 1.57707596e-06
 1.15151498e-06]",r_phi,2024-11-02_17-24-30.csv
