timestamp,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_w,hmd_rot_x,hmd_rot_y,hmd_rot_z,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_rot_w,left_controller_rot_x,left_controller_rot_y,left_controller_rot_z,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_rot_w,right_controller_rot_x,right_controller_rot_y,right_controller_rot_z
0.001193047,0.03059916,1.085148,-0.2024035,0.988017,0.01384108,-0.1242487,-0.09051543,-0.123064,1.109964,0.1473458,0.9632207,-0.1523747,-0.1779008,0.1316785,0.1289972,0.6432664,0.09538276,0.9722476,0.1568064,-0.1487308,-0.08958532
0.0211935,0.03054888,1.085164,-0.2024374,0.9880441,0.01385447,-0.1243226,-0.09011569,-0.1232541,1.109867,0.1476467,0.9637817,-0.1481148,-0.178878,0.1311092,0.1289891,0.6432822,0.09537459,0.9722505,0.156853,-0.1486628,-0.08958507
0.04119301,0.03050849,1.085169,-0.2024507,0.9880218,0.01363143,-0.1245011,-0.09014823,-0.1236366,1.109435,0.1474384,0.9633457,-0.1509061,-0.177734,0.1326762,0.1289809,0.643291,0.09536281,0.9722589,0.1568804,-0.1486163,-0.08952383
0.06119347,0.03040899,1.085217,-0.2024557,0.9879883,0.01340022,-0.1247042,-0.09026852,-0.1244163,1.10882,0.1471225,0.9630259,-0.1565223,-0.1732409,0.1344233,0.1289852,0.6432884,0.0953463,0.9722742,0.1568764,-0.1485659,-0.08944765
0.08119297,0.03035983,1.085311,-0.2023664,0.9879441,0.01318146,-0.1250917,-0.09024888,-0.1251352,1.108242,0.1470681,0.9619561,-0.1602736,-0.1753782,0.1348903,0.1290362,0.6432573,0.09534563,0.972289,0.1568187,-0.1484795,-0.08953089
0.1011934,0.03032911,1.085383,-0.2022684,0.9879045,0.01309824,-0.1253207,-0.09037588,-0.1254759,1.107761,0.1475398,0.9621467,-0.1572804,-0.1782034,0.1333421,0.1291829,0.6432631,0.09532184,0.9722818,0.156612,-0.1484114,-0.09008213
0.1211929,0.03033341,1.085381,-0.2022384,0.9878908,0.01273945,-0.1254117,-0.0904507,-0.1256641,1.107525,0.1477052,0.9623166,-0.155931,-0.1785153,0.1332845,0.1292293,0.6432738,0.09531192,0.9722738,0.156583,-0.1483903,-0.09025339
0.1411934,0.03049317,1.085338,-0.2021523,0.9878608,0.0130776,-0.125626,-0.09043369,-0.1303809,1.102395,0.1502678,0.9632993,-0.1383566,-0.1847933,0.1369795,0.1293003,0.6432722,0.09531111,0.972243,0.1567024,-0.1482911,-0.09054143
0.1611929,0.03067915,1.085284,-0.2021646,0.9878651,0.01325067,-0.1255769,-0.09042881,-0.1324775,1.099782,0.1517325,0.9632881,-0.1288091,-0.1926043,0.135602,0.1293096,0.6432199,0.09533105,0.9722084,0.1570094,-0.1482165,-0.09050315
0.1811934,0.03095336,1.085278,-0.2021704,0.9878408,0.01339442,-0.1257407,-0.09044563,-0.1358052,1.095687,0.1537242,0.9629706,-0.1185008,-0.2017937,0.1338826,0.1293429,0.6431641,0.09534205,0.9721903,0.1572422,-0.1481664,-0.09037548
