timestamp,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_w,hmd_rot_x,hmd_rot_y,hmd_rot_z,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_rot_w,left_controller_rot_x,left_controller_rot_y,left_controller_rot_z,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_rot_w,right_controller_rot_x,right_controller_rot_y,right_controller_rot_z
0.006338358,0.02671259,1.106794,-0.2185568,0.9963725,-0.07702558,-0.001746932,-0.03613662,-0.09177965,1.101899,0.1163474,0.941247,-0.2311655,-0.1763239,0.1718326,0.08885068,0.6228318,0.08261407,0.9577455,0.2304691,-0.1441699,0.09392896
0.02633846,0.02681043,1.106777,-0.2187171,0.9963616,-0.07705925,-0.001618536,-0.0363719,-0.09114692,1.10286,0.1159541,0.9402923,-0.2371179,-0.1791096,0.1659679,0.08887328,0.62288,0.08259029,0.9577864,0.2303109,-0.1441732,0.0938941
0.04633844,0.02695781,1.106678,-0.2190494,0.9963694,-0.07682256,-0.001408391,-0.0366649,-0.08978924,1.103712,0.116476,0.9431088,-0.2301539,-0.1737766,0.1654591,0.08887596,0.6229414,0.08254293,0.9578112,0.2301259,-0.1442553,0.0939692
0.06633842,0.02698884,1.10661,-0.2192071,0.9963625,-0.07685236,-0.001286134,-0.03679395,-0.09057096,1.10164,0.1171645,0.9449621,-0.2222699,-0.1706117,0.168921,0.08883341,0.6228777,0.08252145,0.9578242,0.2299843,-0.1443166,0.09408917
0.0863384,0.02698422,1.106561,-0.2195376,0.9963773,-0.07662705,-0.001071124,-0.03687089,-0.0899452,1.1022,0.1171447,0.9454482,-0.2197234,-0.1708599,0.1692815,0.08876567,0.6228481,0.08246552,0.9578513,0.2297619,-0.1444011,0.09422693
0.1063384,0.02694296,1.106543,-0.2197032,0.9963797,-0.0765948,-0.0006131769,-0.03688164,-0.08986318,1.102222,0.1170877,0.9453011,-0.2205795,-0.1711975,0.1686477,0.08874416,0.6228845,0.08242421,0.9578772,0.2296578,-0.1443703,0.09426495
0.1263384,0.02692217,1.106544,-0.2199627,0.996326,-0.07700167,6.473764E-05,-0.03748756,-0.08790085,1.103699,0.1159852,0.9461195,-0.2240573,-0.1681831,0.1623904,0.08862852,0.622784,0.08241104,0.9578968,0.2295143,-0.1443235,0.09448563
0.1463385,0.02689811,1.10658,-0.2200789,0.9963242,-0.07702779,0.0002600217,-0.03747833,-0.08764967,1.103806,0.1158206,0.9462014,-0.2250222,-0.1672732,0.1615166,0.08861009,0.6227614,0.08241363,0.9578984,0.229497,-0.1443122,0.09452972
0.1663384,0.02670923,1.106692,-0.2201145,0.9962565,-0.07777093,0.001003654,-0.03773068,-0.08692486,1.103534,0.1153672,0.9471108,-0.2271999,-0.1618245,0.1586636,0.08852452,0.6228118,0.08231258,0.9579422,0.2292874,-0.1441602,0.09482519
0.1863384,0.02651111,1.106718,-0.2202226,0.9962289,-0.07806601,0.001611003,-0.03783054,-0.08699691,1.102715,0.1150393,0.9477872,-0.2277347,-0.157128,0.1585783,0.08844163,0.6228021,0.08226971,0.9579666,0.2291534,-0.1440013,0.09514345
0.2063384,0.02640205,1.106721,-0.2202751,0.9962361,-0.07810608,0.001566042,-0.03755903,-0.08743327,1.102347,0.1150067,0.9478074,-0.2268288,-0.1559311,0.1609204,0.08839507,0.6227238,0.08230716,0.9579728,0.2290899,-0.1439373,0.09533067
0.2263384,0.026052,1.106796,-0.2203653,0.9962443,-0.07816009,0.001828381,-0.03721535,-0.08800564,1.101793,0.1154049,0.9493105,-0.2204961,-0.1538235,0.1628783,0.08831336,0.6227279,0.08224721,0.9579678,0.2290616,-0.1438242,0.09561969
0.2463384,0.02584111,1.106854,-0.2203799,0.9962555,-0.07821316,0.00185218,-0.03680201,-0.08877122,1.100953,0.1154202,0.9489316,-0.2224674,-0.1421331,0.172729,0.08827409,0.6227572,0.08220489,0.9579927,0.2289851,-0.1436862,0.09576066
0.2663383,0.02556346,1.106887,-0.2204342,0.9962609,-0.07826176,0.001402682,-0.03656865,-0.08927454,1.100123,0.1156112,0.9493848,-0.2213963,-0.1398255,0.1734965,0.08824555,0.6227152,0.08223489,0.9579815,0.2290585,-0.1435341,0.09592456
0.2863384,0.02540467,1.106871,-0.220289,0.9962865,-0.07839195,0.0005229799,-0.03560383,-0.08899699,1.100485,0.1162424,0.9487752,-0.2223641,-0.1514202,0.1656859,0.08819835,0.6226292,0.08230738,0.9579959,0.2289623,-0.1433235,0.09632505
0.3063384,0.02507355,1.106975,-0.2201227,0.9962611,-0.07875311,-0.0004163503,-0.03551897,-0.08969899,1.099047,0.1170106,0.948895,-0.221902,-0.1533444,0.1638389,0.08818904,0.6227438,0.08219455,0.9580358,0.2287428,-0.1432065,0.09662381
0.3263384,0.02492518,1.10699,-0.2200142,0.9962641,-0.07868435,-0.0007426505,-0.03558261,-0.0902584,1.097682,0.117703,0.9490352,-0.2215417,-0.1557132,0.1612604,0.08819713,0.622663,0.08227801,0.9580293,0.2287348,-0.1432062,0.09670743
0.3463384,0.0248281,1.106977,-0.2199203,0.9963021,-0.07841299,-0.001147652,-0.03510339,-0.09076653,1.096326,0.1183848,0.949553,-0.2206145,-0.1561844,0.1590123,0.08822145,0.622561,0.08238523,0.9580178,0.2287726,-0.1431933,0.09675016
0.3663384,0.02480987,1.106945,-0.2197446,0.9963558,-0.07799043,-0.001926516,-0.03448182,-0.09195748,1.094343,0.1195955,0.9504004,-0.2181893,-0.1552073,0.1582508,0.08826959,0.6227045,0.08231691,0.9579797,0.2289356,-0.1431531,0.0968015
0.3863384,0.02486156,1.106963,-0.2196269,0.9963661,-0.07789208,-0.002619581,-0.0343587,-0.09337912,1.092185,0.1206843,0.9505945,-0.2166051,-0.1582447,0.1562402,0.08831625,0.6226865,0.08235045,0.9579601,0.2289835,-0.1431497,0.0968871
0.4063383,0.02505624,1.107009,-0.2193727,0.9963454,-0.07809793,-0.003204117,-0.0344435,-0.0958572,1.088626,0.1221923,0.9509597,-0.2145966,-0.1615931,0.1533353,0.08841126,0.622579,0.08248769,0.957933,0.2290048,-0.1432167,0.09700581
0.4263383,0.02508648,1.107023,-0.2192729,0.9963563,-0.07802761,-0.003522612,-0.03425569,-0.09682272,1.087142,0.1228234,0.9511175,-0.2136902,-0.1628966,0.1522388,0.08841341,0.622601,0.08248027,0.9579327,0.2289965,-0.1432253,0.09701657
0.4463383,0.02534014,1.107032,-0.2190559,0.9963951,-0.07748782,-0.004452925,-0.0342445,-0.09915245,1.083597,0.1240295,0.951514,-0.2111463,-0.165709,0.1502627,0.08843492,0.6226684,0.08246405,0.9579391,0.2289654,-0.1432503,0.09698883
0.4663385,0.02556399,1.106977,-0.2189721,0.9964285,-0.07693447,-0.004948769,-0.03445075,-0.10114,1.080462,0.124833,0.9518745,-0.2086776,-0.167482,0.1494604,0.08845346,0.6227179,0.08245356,0.9579424,0.228957,-0.1432572,0.09696656
0.4863385,0.02669255,1.106663,-0.218988,0.9965624,-0.07529373,-0.00607317,-0.03402152,-0.1072954,1.068766,0.1257316,0.954882,-0.2015978,-0.1685812,0.138344,0.08869113,0.6226534,0.08264981,0.9579506,0.2289427,-0.1433261,0.09681711
0.5063385,0.02757904,1.10659,-0.2190595,0.9965911,-0.07461137,-0.006712059,-0.0345598,-0.1107743,1.061895,0.1261649,0.9565821,-0.1989875,-0.1687716,0.1298879,0.08872499,0.6227597,0.0826343,0.9579709,0.2288126,-0.143349,0.09688991
0.5263385,0.02802768,1.106608,-0.2189585,0.9965426,-0.07484772,-0.00687936,-0.03540134,-0.1140689,1.055548,0.1271479,0.9585157,-0.1949553,-0.1684085,0.1219781,0.08879846,0.6227363,0.08267971,0.9579861,0.228684,-0.1434023,0.09696415
0.5463384,0.02900614,1.106642,-0.218735,0.9963324,-0.07601555,-0.006491235,-0.03874593,-0.121552,1.042467,0.1298053,0.9614211,-0.1827511,-0.1738388,0.10978,0.08891655,0.6226717,0.08274565,0.9580065,0.2285176,-0.1434886,0.09702736
0.5663384,0.02953131,1.106556,-0.2187523,0.9962224,-0.07653474,-0.005736239,-0.04062497,-0.1277321,1.033321,0.1316963,0.9620408,-0.1705049,-0.1838801,0.1076737,0.08895721,0.6227271,0.08272837,0.9580206,0.22844,-0.1435329,0.09700561
0.5863384,0.0306699,1.106331,-0.218807,0.9962213,-0.07535565,-0.004753773,-0.04291965,-0.1419996,1.013254,0.1346276,0.9630365,-0.1444769,-0.1992277,0.109524,0.0891924,0.6226677,0.08284734,0.9580162,0.228603,-0.1437057,0.09640689
0.6063384,0.03116657,1.106394,-0.2185942,0.9960724,-0.07576223,-0.003285496,-0.04570597,-0.1503259,1.002235,0.1370898,0.9658344,-0.1257364,-0.1986161,0.1091141,0.08938795,0.6225507,0.08299172,0.9580147,0.2289085,-0.143605,0.09584522
0.6263384,0.03203076,1.1063,-0.2183996,0.9958138,-0.07627565,-0.0003825407,-0.05036579,-0.1657718,0.9825879,0.1416595,0.964386,-0.09794605,-0.2209968,0.1073618,0.08934805,0.6227035,0.08294693,0.9580057,0.2289913,-0.1436025,0.09574188
0.6463383,0.03243522,1.106094,-0.2184544,0.9957471,-0.07592158,0.0009725231,-0.05218065,-0.1744223,0.9721988,0.1434815,0.9611592,-0.08599316,-0.2401995,0.1052724,0.08931914,0.6227417,0.08296113,0.9579928,0.2290667,-0.1435648,0.0957471
0.6663383,0.03279604,1.105956,-0.2184326,0.995734,-0.07526627,0.001929604,-0.05334014,-0.1826606,0.9620007,0.1446846,0.9583885,-0.07668056,-0.2551356,0.1025546,0.08931784,0.6226842,0.08303394,0.9579824,0.2291572,-0.143497,0.09573583
0.6863383,0.03321851,1.105884,-0.218281,0.9956201,-0.07467161,0.004161672,-0.05610177,-0.2005782,0.941969,0.1453499,0.95333,-0.0706429,-0.2764547,0.09871385,0.08922507,0.6226304,0.08316855,0.9579875,0.2293385,-0.1431876,0.0957139
0.7063383,0.0333462,1.105776,-0.2182958,0.9955328,-0.07464951,0.005213315,-0.05757326,-0.2090977,0.9332179,0.1455961,0.9508126,-0.06855002,-0.2875151,0.09268934,0.08908218,0.622736,0.0831281,0.9579974,0.2293382,-0.143067,0.095796
0.7263385,0.0337993,1.105513,-0.2182628,0.9954237,-0.07408435,0.006822858,-0.05997182,-0.2265222,0.9179488,0.1443653,0.9420671,-0.0532471,-0.3165439,0.09733617,0.08868013,0.6227256,0.08316111,0.9579942,0.2292363,-0.1429829,0.09619627
0.7463385,0.03380611,1.105401,-0.2182806,0.9953763,-0.07372358,0.007302243,-0.06113459,-0.2350393,0.9110078,0.1434681,0.9388074,-0.03810161,-0.325568,0.1058039,0.0884878,0.6226624,0.08320463,0.9579773,0.2292726,-0.1428898,0.09641658
0.7663385,0.03364095,1.105134,-0.2184156,0.9952562,-0.0738084,0.008178691,-0.06285214,-0.2496955,0.899292,0.1413123,0.9393396,-0.009345502,-0.3215339,0.1190363,0.08813477,0.6226179,0.08331594,0.9579755,0.2293626,-0.1425713,0.09669114
0.7863384,0.03325693,1.105018,-0.218602,0.9952562,-0.07347091,0.007873542,-0.06328603,-0.2545281,0.8962864,0.1385117,0.9393565,-0.007218891,-0.3191259,0.1253633,0.08773469,0.6225572,0.08338042,0.9579893,0.2293077,-0.1423131,0.09706478
0.8063384,0.03239699,1.104879,-0.218785,0.9951715,-0.07338087,0.007511512,-0.06474942,-0.2641187,0.8901393,0.1344049,0.9311271,0.0007201973,-0.3385884,0.1354983,0.08704889,0.6223924,0.08337677,0.9580601,0.2287485,-0.1417855,0.09844749
0.8263384,0.03209157,1.104831,-0.2188573,0.9951356,-0.07333674,0.007389693,-0.0653622,-0.2689997,0.8862283,0.133061,0.9275807,0.007258785,-0.3492993,0.1324065,0.08692425,0.6223689,0.08336563,0.9580677,0.2286775,-0.1415937,0.09881313
0.8463384,0.03116358,1.104809,-0.2191575,0.9951644,-0.07304111,0.007241083,-0.0652724,-0.2704793,0.8848505,0.1315549,0.9265589,0.003264046,-0.3560165,0.1213681,0.08668098,0.6223261,0.08333583,0.9580942,0.2285105,-0.141161,0.0995593
0.8663384,0.03025207,1.104792,-0.2196665,0.9952521,-0.07265546,0.006468143,-0.06444089,-0.2698808,0.8849357,0.1282195,0.9307263,-0.02794291,-0.3488974,0.1060112,0.08622652,0.6222492,0.08326767,0.958204,0.227705,-0.1406549,0.1010526
0.8863384,0.02975182,1.104851,-0.2198859,0.9953077,-0.07274005,0.006267988,-0.06349977,-0.2677518,0.8865079,0.1262373,0.9314687,-0.04890087,-0.3432819,0.1101472,0.08605836,0.6222489,0.08320333,0.9582222,0.2274347,-0.1405504,0.1016339
0.9063383,0.02892563,1.104863,-0.2203488,0.9954744,-0.07246518,0.005913856,-0.06119256,-0.26381,0.8877591,0.1256677,0.9300229,-0.05435325,-0.3526066,0.08815727,0.08588126,0.6223307,0.08300629,0.9582188,0.227253,-0.14024,0.1024962
0.9263383,0.02853023,1.104928,-0.2205722,0.9955578,-0.07271691,0.005613364,-0.05954413,-0.2609654,0.8886048,0.1267634,0.9316625,-0.0486184,-0.3508379,0.08095756,0.08582987,0.6222697,0.08298351,0.9582108,0.2272419,-0.140099,0.1027888
