timestamp,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_w,hmd_rot_x,hmd_rot_y,hmd_rot_z,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_rot_w,left_controller_rot_x,left_controller_rot_y,left_controller_rot_z,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_rot_w,right_controller_rot_x,right_controller_rot_y,right_controller_rot_z
0.01488113,0.06303128,1.144811,-0.1159719,0.9952813,0.02360905,0.08736767,-0.03499563,-0.1854166,0.7879796,0.1829546,0.9398654,0.08217821,-0.2577634,0.2084655,0.1064963,1.092217,0.2259231,0.9609918,-0.2592226,0.08838382,0.03855861
0.03488159,0.06300856,1.144779,-0.1159687,0.9952947,0.0236348,0.08726108,-0.03486115,-0.1854218,0.7879782,0.1829561,0.9398823,0.08222196,-0.2577136,0.2084334,0.1071834,1.092101,0.2248288,0.9597762,-0.2688092,0.07637525,0.02716643
0.05488205,0.06303768,1.144814,-0.1159281,0.9952814,0.02346866,0.0874239,-0.0349462,-0.1854483,0.7879635,0.1829611,0.939864,0.08228869,-0.2577657,0.2084251,0.106982,1.091979,0.2253997,0.9597999,-0.2667108,0.0816285,0.03140499
0.0748806,0.06301636,1.144826,-0.1158011,0.9952622,0.02317502,0.08779278,-0.03476347,-0.1854564,0.7879351,0.1829833,0.9398761,0.08226964,-0.2577157,0.2084397,0.1068906,1.091624,0.2255374,0.9595153,-0.2672366,0.08311651,0.03172902
0.09488106,0.06299847,1.144817,-0.1157341,0.9952562,0.02324289,0.08782479,-0.03480757,-0.1854605,0.7879469,0.1829786,0.9398819,0.08226121,-0.2576808,0.2084607,0.1067828,1.091596,0.225536,0.9595066,-0.267469,0.08227169,0.03223157
0.1148815,0.06286987,1.144693,-0.1155603,0.9952632,0.02388259,0.0876627,-0.03458531,-0.1854845,0.7880059,0.182952,0.9399344,0.08214856,-0.2575521,0.2084272,0.1066309,1.090697,0.2257292,0.9597661,-0.2666572,0.08114699,0.0340315
0.134882,0.06278661,1.144665,-0.1155676,0.9952968,0.02426304,0.0872623,-0.03436554,-0.1855003,0.7879903,0.1829548,0.939921,0.08212529,-0.2575992,0.2084384,0.1066863,1.090378,0.2257746,0.9598876,-0.2662303,0.08116128,0.03391398
0.1548805,0.06269986,1.144545,-0.1154368,0.9953571,0.02453111,0.08647427,-0.0344202,-0.1855338,0.7879873,0.1829688,0.9399,0.08204589,-0.2576548,0.2084959,0.1069477,1.089381,0.2261642,0.9603764,-0.264483,0.0813964,0.03317447
0.174881,0.06262083,1.144547,-0.1154015,0.9953828,0.02439134,0.08617094,-0.03453406,-0.1855454,0.7879881,0.182975,0.9398918,0.08202116,-0.2576772,0.2085147,0.1070234,1.089054,0.2262775,0.9605249,-0.2640467,0.08118151,0.03287795
0.1948814,0.06242298,1.144611,-0.1153547,0.9954022,0.0245576,0.08594215,-0.03442906,-0.1855732,0.7879621,0.182971,0.9398783,0.0819917,-0.2577036,0.2085546,0.107253,1.086722,0.2265972,0.9615033,-0.2609615,0.07925722,0.03359845
0.2148819,0.0623419,1.144572,-0.115263,0.9954416,0.02491321,0.08545262,-0.03425375,-0.1855793,0.7879774,0.1829679,0.9398782,0.08196685,-0.2577096,0.2085575,0.1073661,1.085894,0.2267704,0.9618111,-0.2599136,0.07899813,0.03352224
0.2348804,0.06217657,1.144442,-0.115044,0.9954049,0.02550855,0.08605322,-0.03336655,-0.1856132,0.7880623,0.1829445,0.9398616,0.0818067,-0.2577414,0.2086559,0.108239,1.08009,0.2278338,0.9642956,-0.2512407,0.07833388,0.02959707
0.2548809,0.06214377,1.144459,-0.1151032,0.9953859,0.02555877,0.08636935,-0.03307732,-0.1856369,0.7880601,0.1829345,0.9398531,0.08171229,-0.2577138,0.2087652,0.1084582,1.07701,0.2280945,0.9654534,-0.2468262,0.0786748,0.02805134
0.2748814,0.06206298,1.144423,-0.1152598,0.9953168,0.02618737,0.08712763,-0.03267248,-0.1856807,0.7880569,0.1829192,0.9397797,0.08173203,-0.2577902,0.2089935,0.108572,1.069931,0.2286915,0.9680874,-0.2374221,0.07608601,0.02546618
0.2948818,0.06205299,1.144346,-0.1153562,0.9953195,0.02643192,0.08715063,-0.03233102,-0.1857003,0.7880999,0.1828882,0.9397484,0.08161095,-0.2579298,0.209009,0.1082365,1.064996,0.2292942,0.9695299,-0.2320263,0.07464911,0.02455872
0.3148804,0.06197226,1.144296,-0.1154848,0.9953299,0.02652937,0.08709074,-0.0320919,-0.1857131,0.7881255,0.1828718,0.9397217,0.08153344,-0.2580501,0.2090109,0.1075335,1.05992,0.2299429,0.9708657,-0.2266853,0.07339501,0.02543055
0.3348808,0.06160248,1.144362,-0.1159058,0.9953915,0.02630619,0.08665101,-0.03154889,-0.1857823,0.7880986,0.1828924,0.939567,0.08149043,-0.2585334,0.209126,0.1055523,1.048489,0.2307482,0.9732176,-0.2168513,0.07057935,0.02901097
0.3548813,0.06142115,1.14438,-0.1160305,0.9954336,0.02595067,0.08640713,-0.03118211,-0.1858054,0.7881044,0.1828793,0.9394745,0.08145437,-0.2587664,0.2092672,0.1045234,1.042514,0.2313583,0.9746685,-0.2106339,0.06862654,0.03074365
0.3748817,0.06106073,1.144501,-0.1162701,0.9955183,0.02495947,0.0860188,-0.03035029,-0.1858495,0.7881167,0.1828535,0.9392985,0.08149342,-0.259072,0.2096637,0.1025209,1.030871,0.2325898,0.9776489,-0.1975893,0.06337576,0.0338341
0.3948822,0.06087784,1.14463,-0.1164519,0.9955558,0.02441018,0.0859523,-0.02974966,-0.1858809,0.7881239,0.1828377,0.9391907,0.08154656,-0.259186,0.2099848,0.1013648,1.024719,0.233235,0.9790652,-0.1910656,0.0605625,0.03546225
0.4148808,0.06050135,1.144943,-0.1169184,0.9956335,0.02358956,0.08541928,-0.02934426,-0.1859807,0.7880924,0.1828804,0.9389996,0.08175438,-0.2593405,0.210567,0.09848804,1.010016,0.2343695,0.9822662,-0.1740227,0.05645855,0.04100959
0.4348812,0.06029906,1.144984,-0.1171174,0.9956649,0.02323112,0.08518872,-0.02923535,-0.1859996,0.7880859,0.1828957,0.938942,0.08184158,-0.2593495,0.2107791,0.09731851,1.003097,0.2348074,0.9836628,-0.166048,0.05442122,0.04328829
0.4548817,0.05992138,1.1449,-0.117375,0.9956965,0.02308618,0.08485473,-0.02924475,-0.1859583,0.7881185,0.1828502,0.9388644,0.08201925,-0.259418,0.210971,0.09625136,0.9949211,0.2352005,0.9854789,-0.1563058,0.04934916,0.04432129
0.4748821,0.05938756,1.145089,-0.1177843,0.9957655,0.02242492,0.08445822,-0.02854915,-0.1859132,0.788151,0.1828027,0.938813,0.08210008,-0.2595381,0.2110208,0.09471736,0.9815072,0.2361342,0.9883425,-0.1398816,0.04268841,0.04230676
0.4948807,0.05916593,1.145174,-0.1179984,0.9957966,0.02212964,0.08425805,-0.02828647,-0.1859132,0.788151,0.1828027,0.938813,0.08210008,-0.2595381,0.2110208,0.09378126,0.9752445,0.2365604,0.9894192,-0.1325932,0.04009649,0.04313941
0.5148811,0.05871431,1.145586,-0.1179586,0.9959369,0.02102928,0.08337866,-0.02674754,-0.185879,0.7881656,0.1827966,0.9388779,0.08198372,-0.2594198,0.2109228,0.09411516,0.9611444,0.2387886,0.9928572,-0.1070055,0.04541321,0.02687128
0.5348816,0.05846004,1.145146,-0.1180981,0.9959734,0.02166378,0.08265471,-0.02712622,-0.1858114,0.7882288,0.1826857,0.939052,0.08177823,-0.2591131,0.2106038,0.09453056,0.9536391,0.2400799,0.9939282,-0.0960122,0.04662533,0.02673022
0.554882,0.05816724,1.145259,-0.1182136,0.9960853,0.02126299,0.08164218,-0.02639315,-0.1857999,0.7882334,0.1826427,0.9390941,0.08175141,-0.258925,0.210658,0.09426019,0.943223,0.241573,0.9954302,-0.08134744,0.04411813,0.02355606
0.5748806,0.05803133,1.145269,-0.1183641,0.9960929,0.02125772,0.08167425,-0.02600886,-0.1858004,0.7882316,0.1826027,0.9390841,0.08175371,-0.2588853,0.2107508,0.09502011,0.9400805,0.242747,0.9961683,-0.07281268,0.04571946,0.01602252
0.5948811,0.0579103,1.145118,-0.1186508,0.9960371,0.02267317,0.082036,-0.02581072,-0.1857873,0.7882298,0.1825756,0.9390824,0.08172586,-0.2588639,0.210795,0.09682277,0.9331167,0.244022,0.9974222,-0.05589776,0.04491121,-0.002729964
0.6148815,0.05787593,1.145054,-0.1188305,0.9960161,0.02349652,0.08216037,-0.02548865,-0.1857732,0.7882279,0.1825809,0.9391037,0.08171829,-0.2588074,0.2107728,0.09747446,0.9294066,0.2444395,0.9978039,-0.04841683,0.04444179,-0.008252663
0.634882,0.05793895,1.144952,-0.1189036,0.9960248,0.02328063,0.08227374,-0.02497354,-0.185744,0.7882205,0.1825911,0.9391507,0.08174846,-0.2587251,0.2106525,0.09823636,0.9272348,0.2446656,0.9980329,-0.04372681,0.04393481,-0.00938302
0.6548805,0.05837177,1.14527,-0.1182519,0.9959109,0.02210016,0.0838039,-0.02549273,-0.1855592,0.7882224,0.1825907,0.9393697,0.08221965,-0.2584244,0.2098603,0.09937263,0.9289531,0.244737,0.9971989,-0.05464667,0.05092447,0.003830235
0.674881,0.05841681,1.145296,-0.1182913,0.995894,0.02211804,0.08399323,-0.02551835,-0.1855426,0.7882157,0.1825954,0.9393896,0.08228352,-0.2584004,0.209776,0.1000383,0.9271774,0.2450002,0.9972458,-0.05271942,0.05209111,0.002840966
0.6948814,0.05862587,1.145321,-0.118317,0.9958245,0.02280043,0.08461212,-0.02558374,-0.1855162,0.7882041,0.1825943,0.9394004,0.08246572,-0.2584188,0.2096332,0.1019425,0.9250891,0.2455023,0.9973233,-0.04911621,0.05415393,0.001080453
0.7148819,0.0589401,1.145317,-0.118224,0.9957091,0.0230382,0.08574968,-0.02607195,-0.1855186,0.7882171,0.182568,0.9393902,0.08270594,-0.25841,0.2095947,0.1048909,0.9285616,0.2455059,0.9970433,-0.05197999,0.05659135,0.0004722771
