timestamp,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_w,hmd_rot_x,hmd_rot_y,hmd_rot_z,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_rot_w,left_controller_rot_x,left_controller_rot_y,left_controller_rot_z,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_rot_w,right_controller_rot_x,right_controller_rot_y,right_controller_rot_z
0.01235771,0.05724839,1.150147,-0.1105423,0.9959658,-0.007153232,0.08673651,-0.02185832,-0.1831396,0.7900859,0.1818647,0.9445873,0.06425175,-0.2633914,0.1850718,0.09651507,1.091201,0.2125461,0.9650238,-0.2600963,0.02740554,-0.01811117
0.03235722,0.05707356,1.150068,-0.1105034,0.9959614,-0.007534482,0.08670419,-0.02205942,-0.183211,0.7900109,0.1819268,0.9446684,0.06426866,-0.2631657,0.1849731,0.09613782,1.088331,0.2135683,0.9661845,-0.2557812,0.02858523,-0.01569548
0.05235767,0.0569782,1.150043,-0.1104387,0.9959629,-0.007122813,0.08673275,-0.02201514,-0.1832217,0.790004,0.1819118,0.9446625,0.0642691,-0.263159,0.1850125,0.09600867,1.085526,0.2143548,0.9672751,-0.2515728,0.02883211,-0.0160839
0.07235813,0.05679802,1.149929,-0.1104097,0.995976,-0.006291626,0.08645686,-0.02274687,-0.1832708,0.79001,0.1818738,0.9446059,0.06419194,-0.2632318,0.1852245,0.09590545,1.077695,0.2163424,0.9703842,-0.2392304,0.02879711,-0.01714495
0.09235764,0.05668073,1.1499,-0.1103918,0.9959787,-0.005880496,0.08646797,-0.02269735,-0.1832982,0.7900204,0.1818628,0.9445738,0.06415498,-0.2632636,0.1853558,0.09585547,1.073942,0.2172141,0.9716699,-0.2340623,0.02798251,-0.0170146
0.1123581,0.05637882,1.149908,-0.1105271,0.9959688,-0.005223883,0.08671426,-0.02235051,-0.1834714,0.7900204,0.18174,0.9443333,0.06408388,-0.2635503,0.1861967,0.09506226,1.060981,0.2199892,0.9752833,-0.21842,0.02895052,-0.01664459
0.1323576,0.05622166,1.149848,-0.1106147,0.995966,-0.005096042,0.08674368,-0.02239265,-0.1835367,0.7900199,0.1816972,0.9442301,0.06405538,-0.2637253,0.1864821,0.09413227,1.054061,0.2212643,0.9769871,-0.211044,0.02825744,-0.0125757
0.1523581,0.05604671,1.149791,-0.110699,0.9959631,-0.004777438,0.086782,-0.02243954,-0.1835899,0.7900434,0.181697,0.9441325,0.06404762,-0.2638977,0.1867346,0.09287099,1.04639,0.2225265,0.9786708,-0.2038486,0.0247411,-0.006101499
0.1723576,0.0555919,1.149671,-0.1109029,0.9959847,-0.004870436,0.08664156,-0.02199958,-0.1837322,0.7900814,0.1816521,0.9438993,0.06400508,-0.2641583,0.1875578,0.09055159,1.029277,0.2250261,0.9821256,-0.1875073,0.01554974,0.005347867
0.192358,0.05531322,1.149628,-0.1110046,0.9960102,-0.004984084,0.08647002,-0.02148767,-0.1838195,0.7900862,0.181583,0.943792,0.06390999,-0.2641785,0.1881006,0.09014179,1.019904,0.2264443,0.9841771,-0.1765448,0.01442793,0.004377865
