timestamp,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_w,hmd_rot_x,hmd_rot_y,hmd_rot_z,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_rot_w,left_controller_rot_x,left_controller_rot_y,left_controller_rot_z,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_rot_w,right_controller_rot_x,right_controller_rot_y,right_controller_rot_z
0.01472473,0.01192664,1.099922,-0.223788,0.9866036,-0.05592181,0.1521273,-0.01852893,-0.1613496,0.7448724,0.05393776,0.9895482,-0.0005221426,-0.144179,-0.002538235,0.1353613,1.09405,0.09545767,0.8918173,-0.3860283,0.2100583,0.10733
0.034729,0.01196767,1.099939,-0.2238817,0.9865782,-0.0560381,0.1522307,-0.01867989,-0.1613427,0.7448705,0.05390123,0.9895607,-0.000458694,-0.1440916,-0.002656533,0.1351318,1.094029,0.09537423,0.8911955,-0.3873411,0.2098458,0.1081766
0.05471802,0.012002,1.099977,-0.2239546,0.9865569,-0.0561315,0.152319,-0.01880572,-0.1613407,0.7448166,0.05392662,0.9895675,-0.0003443178,-0.1440419,-0.002853713,0.1349049,1.093776,0.09536625,0.8911909,-0.3877043,0.208959,0.1086291
0.07472229,0.01201138,1.100068,-0.224002,0.9865251,-0.05647276,0.152399,-0.01880677,-0.1613864,0.7447604,0.05394848,0.9895224,-0.0003078654,-0.1443464,-0.003069158,0.1342829,1.093065,0.09552138,0.8928039,-0.3860887,0.2064639,0.1058748
0.09472656,0.01201614,1.100085,-0.2239943,0.9865009,-0.05667526,0.15246,-0.01897166,-0.1614184,0.7448015,0.05388856,0.9894987,-0.0003231658,-0.1445101,-0.003018141,0.1338712,1.092733,0.09558329,0.8930179,-0.3859992,0.2056852,0.1059109
0.1147308,0.01201686,1.100125,-0.223932,0.9864873,-0.05664942,0.1525213,-0.01925897,-0.1614993,0.7449004,0.05386846,0.989445,-0.0005002224,-0.1448801,-0.002858587,0.1327501,1.091665,0.09593515,0.8936558,-0.3848523,0.2042304,0.107508
0.1347198,0.01202011,1.100136,-0.2238331,0.9864758,-0.05662712,0.1525953,-0.01932734,-0.1615519,0.744935,0.05395051,0.989422,-0.0006453345,-0.1450371,-0.002813024,0.1305891,1.089824,0.09768605,0.8963432,-0.3731896,0.2100314,0.1148264
0.1547241,0.01224077,1.100229,-0.2235403,0.9864683,-0.05661502,0.152657,-0.01926042,-0.1615855,0.7450236,0.05399048,0.9894059,-0.0007450326,-0.1451495,-0.002684376,0.1287633,1.086956,0.09812394,0.8978156,-0.3778637,0.197811,0.109622
0.1747284,0.01224752,1.100249,-0.2235026,0.9864575,-0.0566479,0.1527086,-0.01930838,-0.1615855,0.7450236,0.05399048,0.9894059,-0.0007450326,-0.1451495,-0.002684376,0.1285345,1.086696,0.09823544,0.8980382,-0.3775242,0.197394,0.1097199
0.1947327,0.0122543,1.100287,-0.2231804,0.9864261,-0.05658731,0.1529919,-0.01883909,-0.1617068,0.744924,0.05428177,0.9893461,-0.0003931715,-0.1455604,-0.002514167,0.1246803,1.081747,0.1005245,0.9013585,-0.3718037,0.1920155,0.1115569
0.2147217,0.01228755,1.100263,-0.2230531,0.9864286,-0.0565006,0.1530085,-0.01883698,-0.1616711,0.7449461,0.05429871,0.9893293,-0.0002152848,-0.1456748,-0.002496062,0.1224242,1.078749,0.1014877,0.90306,-0.3694132,0.1893232,0.1103329
0.234726,0.01229176,1.10028,-0.2229385,0.9864324,-0.0561805,0.1531155,-0.01872573,-0.1616277,0.7449761,0.05428265,0.9893331,-0.0001918374,-0.1456484,-0.002552001,0.1199763,1.075658,0.1024125,0.9042577,-0.3674514,0.1870278,0.1109872
0.2547302,0.01255223,1.100348,-0.2226692,0.9864525,-0.05599295,0.1530805,-0.01851092,-0.1614785,0.7449976,0.05434452,0.9893715,-0.0004493287,-0.1453808,-0.002887239,0.1119963,1.066394,0.1048866,0.9077313,-0.3617611,0.1765611,0.1182333
0.2747192,0.01262527,1.100383,-0.2225424,0.9864344,-0.05599467,0.1532057,-0.01843572,-0.1614622,0.7449999,0.05435338,0.9893761,-0.0004896439,-0.1453486,-0.002922978,0.108827,1.062737,0.1058922,0.909408,-0.3591688,0.1715994,0.1205342
0.2947235,0.01281896,1.100328,-0.2223259,0.9863792,-0.05606852,0.1534989,-0.01872086,-0.161367,0.7449937,0.05438789,0.9893945,-0.0006047459,-0.1452213,-0.002997033,0.09808395,1.050414,0.1084927,0.915456,-0.3507156,0.1516429,0.1262668
0.3147278,0.01295482,1.100112,-0.2223457,0.9863558,-0.05481122,0.154035,-0.01927181,-0.1612201,0.7449651,0.054428,0.9894351,-0.0007729352,-0.1449362,-0.003314115,0.08970371,1.040612,0.1098943,0.9207099,-0.3423805,0.1375876,0.1270376
0.3347321,0.0131005,1.100007,-0.2222008,0.9863145,-0.05393207,0.1545768,-0.01952457,-0.1611913,0.7449583,0.05443772,0.9894461,-0.0008124898,-0.1448589,-0.003408144,0.07997547,1.029438,0.111927,0.9258898,-0.3334721,0.1208604,0.1300661
0.3547211,0.01317148,1.099966,-0.2221192,0.9862982,-0.05360929,0.1547785,-0.01963442,-0.1611913,0.7449583,0.05443772,0.9894461,-0.0008124898,-0.1448589,-0.003408144,0.07553118,1.024295,0.1129621,0.9280581,-0.3293742,0.1134603,0.13171
0.3747253,0.01363277,1.099733,-0.2221212,0.9862167,-0.0538159,0.1551937,-0.01988529,-0.1611075,0.7449042,0.05449442,0.9894709,-0.001001641,-0.1446759,-0.003896742,0.05488911,1.002307,0.1137629,0.9371995,-0.3100056,0.06562288,0.1457641
0.3947296,0.0137334,1.099678,-0.2220597,0.9861935,-0.05360535,0.1553987,-0.02000189,-0.1611075,0.7449042,0.05449442,0.9894709,-0.001001641,-0.1446759,-0.003896742,0.04907123,0.9957993,0.1146415,0.9393151,-0.3043737,0.0543192,0.1486377
0.4147186,0.01390543,1.099627,-0.2219965,0.9861872,-0.05359551,0.155394,-0.02037127,-0.1611162,0.744895,0.05450353,0.9894647,-0.00101774,-0.1447185,-0.003890039,0.0417255,0.9877101,0.1151247,0.9412733,-0.2982492,0.03927252,0.1533283
0.4347229,0.01422843,1.099778,-0.2217804,0.9862185,-0.05575778,0.1542599,-0.02163517,-0.1618259,0.7450452,0.05444845,0.9893019,-0.001483737,-0.1458458,-0.002931359,0.02568779,0.9697047,0.1127789,0.9437265,-0.2945842,0.02805056,0.1476942
0.4547272,0.01433029,1.099609,-0.2218038,0.9862021,-0.05487684,0.1544961,-0.02291006,-0.1624418,0.7450454,0.05446229,0.9891542,-0.001123892,-0.1468634,-0.001952381,0.0217141,0.9648165,0.1114923,0.9482551,-0.2860132,0.02213124,0.1360843
0.4747314,0.01449646,1.099454,-0.2217468,0.9861168,-0.0542637,0.1550535,-0.02423779,-0.1625756,0.7450316,0.05445821,0.9891347,-0.0009617883,-0.1469982,-0.001771178,0.01067252,0.9521497,0.1114685,0.952446,-0.2742705,0.005032807,0.1326537
0.4947205,0.01450676,1.099376,-0.2217739,0.986075,-0.05439429,0.155203,-0.02469024,-0.1627063,0.7450621,0.05438853,0.9891161,-0.000776393,-0.1471266,-0.00159994,0.006915512,0.9476327,0.1111814,0.954635,-0.2683455,0.001076752,0.1290794
0.5147247,0.01440306,1.099462,-0.2217121,0.9858791,-0.05537842,0.1558929,-0.02594608,-0.1628801,0.745199,0.05412081,0.9891346,-0.0005602214,-0.1470093,-0.0008169896,0.0002553076,0.9395112,0.1109241,0.9575661,-0.2582113,-0.007532284,0.1278178
0.534729,0.01434735,1.09948,-0.2216974,0.9858208,-0.05545637,0.1561382,-0.0265121,-0.1629068,0.7452059,0.05405505,0.9891682,-0.0006293594,-0.1467829,-0.0007784274,-0.00300721,0.935224,0.111019,0.9594724,-0.2525939,-0.008991584,0.1246126
0.554718,0.01404093,1.099482,-0.2217925,0.9856595,-0.05541995,0.157101,-0.02689315,-0.1628504,0.7451341,0.05393276,0.9893298,-0.0008615663,-0.1456876,-0.00102551,-0.00926902,0.926923,0.110858,0.9623016,-0.2414918,-0.01608947,0.1240904
0.5747223,0.01387783,1.099423,-0.2218695,0.9855668,-0.05547142,0.1576381,-0.02704237,-0.1628502,0.7450775,0.05393354,0.989383,-0.0007512207,-0.145327,-0.0009039493,-0.01215072,0.9229887,0.1105277,0.9628613,-0.2369104,-0.02166931,0.1276792
0.5947266,0.01376014,1.099365,-0.2219417,0.9854952,-0.0554652,0.157993,-0.02758957,-0.1628798,0.74506,0.05392643,0.9894034,-0.0006882285,-0.1451889,-0.0008001703,-0.01521043,0.9188741,0.1103583,0.9636453,-0.2323989,-0.02640264,0.1291565
0.6147308,0.01335967,1.09919,-0.2222141,0.9852194,-0.05492903,0.1599066,-0.0274859,-0.1630033,0.745083,0.05390222,0.989467,-0.0005705685,-0.1447575,-0.0002716681,-0.01742282,0.9135147,0.1097479,0.9662983,-0.2228492,-0.03177609,0.1248848
0.6347198,0.01312295,1.099156,-0.2223192,0.9850538,-0.05545871,0.1606985,-0.02773722,-0.1630597,0.7451581,0.05388914,0.9894937,-0.0007602074,-0.1445743,-9.583301E-05,-0.01725932,0.911635,0.1095721,0.9674724,-0.2185905,-0.03298184,0.1229937
0.6547241,0.01271034,1.099226,-0.2224799,0.9848121,-0.05633609,0.1619359,-0.02735045,-0.163402,0.7453071,0.05395316,0.989508,-0.001190439,-0.1444723,0.0004747874,-0.0157276,0.9086416,0.1099777,0.9674061,-0.2159058,-0.03322456,0.1280871
0.6747284,0.01235772,1.099317,-0.2225083,0.9847557,-0.05660214,0.1623488,-0.02636779,-0.1636866,0.7453864,0.05400455,0.9894811,-0.001322227,-0.1446528,0.001039348,-0.01347032,0.9082327,0.1105594,0.9670281,-0.2166448,-0.03150037,0.1301129
0.6947327,0.01168492,1.099489,-0.2225879,0.9845139,-0.05727844,0.1635759,-0.02635258,-0.1640368,0.7455239,0.0540164,0.9894248,-0.00145824,-0.1450293,0.001740816,-0.007221941,0.9081966,0.1117753,0.9676229,-0.2157614,-0.02326793,0.1288864
0.7147217,0.01143037,1.099526,-0.2226418,0.9844042,-0.05755071,0.1641569,-0.02624377,-0.1640368,0.7455239,0.0540164,0.9894248,-0.00145824,-0.1450293,0.001740816,-0.006666294,0.9067828,0.1120304,0.9679983,-0.2139958,-0.02310332,0.12904
0.734726,0.01035164,1.099882,-0.2224142,0.9846147,-0.05794486,0.1629869,-0.02473496,-0.1647009,0.7456697,0.05412303,0.9893153,-0.001503441,-0.1457562,0.002873403,0.008028439,0.9129727,0.114651,0.9695303,-0.2155541,-0.0001154256,0.1163935
0.7547302,0.009377531,1.100362,-0.2222531,0.9848264,-0.05888427,0.1616722,-0.02262025,-0.1652751,0.7457835,0.05421279,0.9891775,-0.001507286,-0.1466726,0.003575184,0.0257474,0.9170815,0.117431,0.969758,-0.2164801,0.02428766,0.1100726
0.7747192,0.008771438,1.100351,-0.2222451,0.9849257,-0.05888933,0.1612413,-0.02132277,-0.1654967,0.7458479,0.05422964,0.9891306,-0.001514748,-0.14698,0.003910823,0.03506831,0.9186602,0.1185364,0.9697649,-0.2166199,0.03562192,0.1065972
0.7947235,0.00773915,1.100574,-0.2222625,0.9851854,-0.05824907,0.1600806,-0.01977246,-0.1657572,0.7458823,0.05428265,0.989085,-0.0015504,-0.1472796,0.004152946,0.05794814,0.9214656,0.1202868,0.9699423,-0.2154156,0.0617671,0.09483086
0.8147278,0.007205866,1.100679,-0.2222515,0.9852507,-0.0583034,0.1597531,-0.01899087,-0.1657572,0.7458823,0.05428265,0.989085,-0.0015504,-0.1472796,0.004152946,0.06556837,0.922347,0.1212123,0.9698144,-0.2147183,0.0710803,0.09112455
0.8347321,0.006416987,1.101072,-0.2220487,0.9853523,-0.06037832,0.1587225,-0.01557169,-0.1660382,0.7460194,0.05428236,0.9890206,-0.001873498,-0.1477156,0.003869211,0.09688851,0.9244249,0.1200065,0.9707589,-0.2086346,0.1011425,0.06220084
0.8547211,0.006098315,1.101163,-0.222021,0.9853691,-0.06146316,0.1582972,-0.01456109,-0.1662031,0.7460153,0.05432324,0.9889464,-0.001864452,-0.1482071,0.004039061,0.1113595,0.9252404,0.1192756,0.9702259,-0.2057059,0.1181054,0.04896866
0.8747253,0.005471461,1.101339,-0.2220099,0.9855393,-0.06261679,0.1570144,-0.01174386,-0.1664445,0.746091,0.05437058,0.9888037,-0.00160339,-0.1491359,0.004807142,0.1416081,0.9259102,0.1170276,0.9672629,-0.1982938,0.155753,0.02868846
0.8947296,0.005204268,1.101395,-0.222009,0.9857099,-0.06304745,0.1558857,-0.01003548,-0.1664526,0.7462019,0.05433161,0.9887426,-0.001830892,-0.1495436,0.004634525,0.1565271,0.9260291,0.1155014,0.9644368,-0.1968139,0.1752026,0.02073881
0.9147186,0.004911742,1.101601,-0.2219558,0.9859177,-0.06322387,0.1546123,-0.008005563,-0.1664487,0.7462906,0.05431047,0.9886897,-0.0020889,-0.1498919,0.004562698,0.1715313,0.9259735,0.1140011,0.9608853,-0.1941471,0.1969267,0.01504134
