timestamp,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_w,hmd_rot_x,hmd_rot_y,hmd_rot_z,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_rot_w,left_controller_rot_x,left_controller_rot_y,left_controller_rot_z,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_rot_w,right_controller_rot_x,right_controller_rot_y,right_controller_rot_z
0.004051208,0.03665461,1.085984,-0.2031748,0.9719241,0.01884967,0.2319096,-0.0350176,-0.1063496,0.7566434,0.2152339,0.8857432,0.08265033,-0.1123868,-0.4427157,0.2209951,1.038155,0.0626293,0.8700958,-0.3611059,0.3334484,0.03671495
0.02404785,0.03664276,1.085917,-0.2033167,0.971893,0.0191156,0.2319473,-0.03548518,-0.1063495,0.7566435,0.2152339,0.8857418,0.08265112,-0.1123862,-0.4427184,0.2206892,1.037731,0.06286761,0.8709455,-0.3600757,0.3323616,0.03653978
0.04405212,0.03664503,1.085635,-0.2033594,0.9718874,0.01901414,0.2318021,-0.03662325,-0.1063494,0.7566435,0.2152337,0.8857413,0.08264763,-0.112388,-0.4427196,0.2197523,1.036304,0.06373297,0.8736793,-0.3571545,0.3283961,0.03579404
0.06404877,0.03665711,1.085657,-0.203432,0.9719458,0.01850113,0.2315874,-0.03669503,-0.1063495,0.7566434,0.2152338,0.8857422,0.08264999,-0.1123878,-0.4427175,0.2190622,1.035435,0.06428482,0.8744904,-0.3556391,0.3278103,0.03644061
0.08404541,0.03668591,1.085946,-0.2036225,0.9719719,0.01698482,0.2315701,-0.03684413,-0.1063496,0.7566435,0.2152339,0.885743,0.08265177,-0.112386,-0.4427162,0.2171076,1.033294,0.06559503,0.8747811,-0.3543153,0.3280507,0.0400188
0.1040497,0.03672437,1.086068,-0.203668,0.9719632,0.01632277,0.2316292,-0.03700136,-0.1063495,0.7566435,0.2152338,0.8857421,0.08264951,-0.1123881,-0.4427177,0.2160836,1.032129,0.06633756,0.8758078,-0.3523696,0.327292,0.04094227
0.1240463,0.03679349,1.086264,-0.203696,0.9719703,0.0156797,0.2316433,-0.03700264,-0.1063494,0.7566434,0.2152338,0.8857418,0.08264883,-0.1123881,-0.4427184,0.2135577,1.029662,0.06791435,0.8787834,-0.3481225,0.32355,0.04319598
0.1440506,0.03682492,1.086692,-0.2039379,0.9719788,0.01403393,0.2316883,-0.03715921,-0.1063496,0.7566434,0.2152339,0.8857432,0.08265033,-0.1123868,-0.4427157,0.2081947,1.024874,0.07137443,0.8850446,-0.3377258,0.3165289,0.04946596
0.1640472,0.03684375,1.086878,-0.2040722,0.9719847,0.01337892,0.2316745,-0.0373324,-0.1063496,0.7566434,0.2152339,0.8857427,0.08265091,-0.1123873,-0.4427165,0.2054782,1.023098,0.07317568,0.8879611,-0.3289483,0.3166142,0.05543955
0.1840515,0.03693643,1.087179,-0.2042727,0.9719728,0.0120957,0.2317873,-0.03737865,-0.1063495,0.7566435,0.2152338,0.8857419,0.08264934,-0.1123875,-0.4427183,0.1951065,1.014686,0.07645819,0.8958399,-0.3315299,0.289493,0.06125795
0.2040482,0.03696344,1.087359,-0.204415,0.9718572,0.01134676,0.2322327,-0.03785254,-0.1063494,0.7566435,0.2152339,0.8857411,0.08265045,-0.1123881,-0.4427196,0.190496,1.010854,0.07822348,0.8994191,-0.3283044,0.2805749,0.06737383
0.2240448,0.03710464,1.087709,-0.2047107,0.9717216,0.009762001,0.2328481,-0.03799521,-0.1063495,0.7566435,0.2152338,0.8857427,0.08264982,-0.1123868,-0.4427168,0.1797214,1.001082,0.08158132,0.9060474,-0.3220715,0.2642028,0.07446425
0.2440491,0.03723539,1.087874,-0.2048427,0.971698,0.009016545,0.2329271,-0.03829562,-0.1063495,0.7566434,0.2152339,0.8857421,0.08265074,-0.1123875,-0.4427176,0.1746002,0.9960721,0.08313563,0.9091736,-0.3183325,0.2585034,0.07241419
0.2640457,0.03752192,1.088299,-0.2050874,0.9716183,0.00656327,0.2332961,-0.03857177,-0.1063494,0.7566434,0.2152338,0.8857415,0.08265077,-0.1123882,-0.4427186,0.1626988,0.9846251,0.08645187,0.9165806,-0.3099528,0.2434432,0.06741408
0.28405,0.03770462,1.088529,-0.2052217,0.9715394,0.005166241,0.2335706,-0.03910565,-0.1063495,0.7566434,0.2152339,0.8857424,0.0826516,-0.1123876,-0.4427169,0.1545561,0.9773484,0.08801682,0.9221289,-0.3045419,0.2279298,0.07057293
0.3040466,0.03783766,1.088692,-0.2053754,0.9714294,0.004212068,0.2339152,-0.03988491,-0.1063495,0.7566435,0.2152338,0.8857421,0.08264987,-0.1123877,-0.4427177,0.1474684,0.9710923,0.08950716,0.9266412,-0.2995625,0.2145711,0.07454981
0.3240509,0.03819621,1.08917,-0.2057905,0.9712846,0.001880847,0.2343703,-0.04090496,-0.1063495,0.7566435,0.2152338,0.8857421,0.08264987,-0.1123877,-0.4427177,0.1303241,0.9566982,0.09212911,0.9358876,-0.2871918,0.1817208,0.09280596
0.3440475,0.03833983,1.089562,-0.2059678,0.9713027,-0.0002272785,0.234192,-0.0415341,-0.1063496,0.7566434,0.2152338,0.885743,0.08264987,-0.1123877,-0.4427159,0.1221217,0.9497215,0.09293422,0.93921,-0.2819675,0.170636,0.09624077
0.3640518,0.03868541,1.090242,-0.2064008,0.971311,-0.004506728,0.2338706,-0.04288477,-0.1063495,0.7566434,0.2152338,0.8857422,0.08264999,-0.1123878,-0.4427175,0.1073788,0.9369732,0.09417713,0.9467116,-0.2686145,0.1494047,0.09623759
