timestamp,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_w,hmd_rot_x,hmd_rot_y,hmd_rot_z,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_rot_w,left_controller_rot_x,left_controller_rot_y,left_controller_rot_z,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_rot_w,right_controller_rot_x,right_controller_rot_y,right_controller_rot_z
0.01370239,0.04120531,1.142946,-0.104106,0.9951934,-0.0009527392,0.09734665,-0.01062751,-0.09361827,0.7847958,0.2163179,0.9384199,0.1126626,-0.02211853,0.3258621,0.07572664,1.087903,0.2443376,0.9633632,-0.267258,0.01864359,0.01252724
0.03370667,0.0410772,1.14314,-0.1043127,0.9951526,-0.0008098205,0.09768077,-0.01136769,-0.09358931,0.7847799,0.2163207,0.9384167,0.1127985,-0.02201925,0.325831,0.07942177,1.078495,0.2485324,0.9654854,-0.2588379,0.01915829,0.02176832
0.05370331,0.04097508,1.14321,-0.1043385,0.9951327,-0.0009142521,0.09789331,-0.01126829,-0.0935932,0.7847801,0.2162938,0.938415,0.1128434,-0.02197173,0.3258234,0.08266234,1.074121,0.2515352,0.968095,-0.2471304,0.03031859,0.02827513
0.07370758,0.04065961,1.143415,-0.104621,0.9950702,-0.001457238,0.09853375,-0.01114803,-0.09364026,0.7847881,0.2162455,0.9383276,0.1128727,-0.02182035,0.3260753,0.09116255,1.065939,0.2548266,0.9706216,-0.2381589,0.0256686,0.02269714
0.09370422,0.04049106,1.143427,-0.1046661,0.9950345,-0.00192198,0.09889314,-0.01108254,-0.09368253,0.7847856,0.2162321,0.9382437,0.1128751,-0.0218454,0.3263138,0.09537156,1.06176,0.2570345,0.9728937,-0.2284926,0.02518466,0.02519597
0.1137085,0.0399555,1.143412,-0.1046965,0.994996,-0.002213588,0.09937192,-0.01016486,-0.09379414,0.784752,0.2161744,0.938071,0.1126858,-0.02201151,0.3268641,0.1064685,1.054431,0.2614394,0.9760641,-0.21188,0.0360114,0.03330129
0.1337051,0.03960694,1.143446,-0.1048272,0.9949813,-0.002385222,0.09959422,-0.009357257,-0.09381943,0.7847398,0.2161639,0.9379591,0.1126879,-0.02189433,0.3271924,0.1130778,1.051399,0.2633786,0.9767931,-0.2072335,0.0425503,0.03345074
0.1537018,0.03923083,1.143415,-0.1049411,0.9949759,-0.002724785,0.0997046,-0.008635142,-0.09382461,0.7847395,0.2161621,0.9379411,0.1127115,-0.02189861,0.3272357,0.1204864,1.048861,0.2655489,0.9773254,-0.2022973,0.05270429,0.03366191
0.1737061,0.03828644,1.143224,-0.1048374,0.9949995,-0.002462224,0.09957914,-0.007350453,-0.09389114,0.7847061,0.2160981,0.9378747,0.1124968,-0.02172667,0.3275112,0.138601,1.04614,0.2697258,0.9770308,-0.1946068,0.07971351,0.03442245
0.1937027,0.03795721,1.143139,-0.1047734,0.9949883,-0.002606942,0.09971905,-0.006910432,-0.09389317,0.7847039,0.2160929,0.9378817,0.1124623,-0.02169007,0.3275053,0.1454354,1.043645,0.2717444,0.9773135,-0.1893189,0.08829823,0.03493215
