timestamp,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_w,hmd_rot_x,hmd_rot_y,hmd_rot_z,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_rot_w,left_controller_rot_x,left_controller_rot_y,left_controller_rot_z,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_rot_w,right_controller_rot_x,right_controller_rot_y,right_controller_rot_z
0.004928589,0.03876786,1.136468,-0.0928724,0.9958497,0.03520474,0.08378308,-0.004935426,-0.09418408,0.7839408,0.2157282,0.9303542,0.1266463,-0.006181266,0.34404,0.04294215,1.097187,0.2257077,0.9549406,-0.2918315,0.03658799,-0.03980298
0.02492523,0.03882001,1.13635,-0.09286205,0.9958378,0.03559614,0.08375672,-0.004984412,-0.09417969,0.7839447,0.2157347,0.9303775,0.1266149,-0.006172932,0.3439887,0.0430265,1.097134,0.2258833,0.9556174,-0.2901015,0.0346439,-0.03789841
0.0449295,0.03910551,1.136343,-0.09272433,0.9958317,0.03531687,0.08396426,-0.004695642,-0.09419965,0.7839466,0.2157864,0.9303973,0.1265402,-0.006307256,0.3439603,0.0411419,1.095747,0.2258421,0.9561353,-0.2895522,0.0303892,-0.03227118
0.06492615,0.03925994,1.136407,-0.09265436,0.9958264,0.03520376,0.08409099,-0.004385508,-0.09423166,0.7839314,0.2158027,0.9303425,0.1265676,-0.006450845,0.3440959,0.0407571,1.094845,0.2259737,0.9563337,-0.2889977,0.02914689,-0.03250766
0.08493042,0.03942776,1.136387,-0.09258979,0.9958128,0.03545927,0.08413626,-0.004536327,-0.09426424,0.7839309,0.2158048,0.9302644,0.1265101,-0.006649741,0.3443244,0.03921759,1.091558,0.2266404,0.9582039,-0.2833486,0.02361295,-0.03164559
0.1049271,0.03942785,1.136361,-0.09258574,0.9957807,0.03564065,0.08444125,-0.004492192,-0.0942757,0.7839443,0.2157947,0.930231,0.1264385,-0.006750552,0.3444389,0.03858169,1.088947,0.2273868,0.959834,-0.2781278,0.01848913,-0.03196508
0.1249237,0.03948997,1.136516,-0.09264968,0.9958538,0.03514438,0.08378732,-0.004438245,-0.09439869,0.7839565,0.2157547,0.9300693,0.1260703,-0.007242638,0.3449999,0.0370742,1.079813,0.2306495,0.9644849,-0.2628348,0.01367894,-0.02235134
0.144928,0.03952774,1.13661,-0.09268554,0.9958738,0.03489909,0.08366261,-0.004235911,-0.0944309,0.7839624,0.2157492,0.9300398,0.1259252,-0.007355959,0.34513,0.036201,1.075186,0.2321278,0.9660566,-0.2574019,0.01389274,-0.01690536
0.1649246,0.039581,1.136708,-0.09277891,0.9959065,0.03457358,0.08342741,-0.003842276,-0.09445845,0.7839701,0.2157532,0.9299908,0.1258234,-0.007496409,0.3452961,0.03508165,1.068639,0.2341236,0.9677538,-0.2512933,0.01451563,-0.009677078
0.1849289,0.03946384,1.136871,-0.09329645,0.9959595,0.03431172,0.08289347,-0.003997851,-0.09439712,0.7839775,0.2157653,0.9300265,0.1258834,-0.007411636,0.3451799,0.03289575,1.051875,0.2387808,0.9710223,-0.2384511,0.01509798,0.005371601
0.2049255,0.03931895,1.136948,-0.09367229,0.9959973,0.0337652,0.08264756,-0.004320086,-0.09439753,0.7839789,0.2157679,0.9300373,0.1259046,-0.007364018,0.345144,0.0320616,1.0428,0.2408023,0.9714587,-0.2362904,0.01759933,0.01118308
0.2249298,0.03897852,1.137628,-0.09490707,0.9960525,0.03139807,0.08285187,-0.005395866,-0.09439731,0.7839785,0.2157683,0.9300331,0.1259097,-0.007354797,0.3451536,0.0308375,1.019934,0.2462016,0.9722439,-0.2302139,0.01826927,0.0375458
0.2449265,0.03884984,1.138094,-0.09519001,0.9961012,0.0289113,0.08314911,-0.005729895,-0.09439788,0.7839802,0.2157692,0.9300423,0.1259467,-0.007343523,0.3451157,0.03059964,1.006122,0.2507171,0.9739483,-0.2159121,0.01778495,0.06701051
0.2649307,0.03866159,1.138869,-0.09562863,0.996244,0.02264349,0.08345673,-0.004500633,-0.09439688,0.7839777,0.2157726,0.9300362,0.1258706,-0.007269908,0.3451616,0.03495106,0.9812939,0.2614056,0.9757935,-0.1849733,0.02559323,0.1138287
0.2849274,0.03853931,1.139126,-0.09581485,0.9963044,0.02049876,0.08330302,-0.004240351,-0.09460622,0.7839833,0.2156851,0.9296957,0.1246464,-0.007948242,0.3465056,0.03809481,0.971192,0.266057,0.9764267,-0.1728209,0.03524136,0.1244262
0.304924,0.0381552,1.139307,-0.09600571,0.9963409,0.0193537,0.08313778,-0.004285519,-0.09456174,0.7839399,0.2157285,0.9297171,0.1245565,-0.007673684,0.3464866,0.04657785,0.9633402,0.2714212,0.9771852,-0.1643541,0.06385788,0.1184011
0.3249283,0.03757431,1.13966,-0.09614222,0.9963926,0.01847909,0.08265272,-0.005377682,-0.09444098,0.7839124,0.2156633,0.9298108,0.124619,-0.007236345,0.3462221,0.0618666,0.9510707,0.2793915,0.9753544,-0.1589503,0.09956867,0.1162098
0.3449249,0.0373229,1.139825,-0.09615039,0.9964623,0.01751536,0.08201356,-0.005461799,-0.09440993,0.7839002,0.2156295,0.9298502,0.1246891,-0.007061893,0.3460944,0.06907728,0.9458443,0.2831167,0.9734203,-0.1546698,0.1138457,0.1247773
0.3649292,0.03680642,1.140211,-0.09565397,0.9966307,0.01571866,0.08036344,-0.004692169,-0.09460049,0.7838885,0.2155562,0.930074,0.1247233,-0.006396879,0.3454932,0.08917762,0.9435812,0.2900716,0.9739808,-0.1365448,0.1420678,0.1119543
0.3849258,0.03638433,1.140216,-0.0954879,0.9967015,0.01500975,0.07963993,-0.004269795,-0.09456852,0.7838911,0.2155623,0.9301477,0.124695,-0.005988947,0.3453122,0.09919313,0.9440068,0.2923652,0.9731394,-0.1303967,0.1605866,0.1010361
0.4049301,0.03572214,1.140113,-0.09515948,0.9967824,0.01551185,0.07855693,-0.003622187,-0.0943327,0.7838317,0.2156742,0.9302815,0.1252601,-0.005347357,0.3447574,0.1175964,0.947356,0.296092,0.9651265,-0.1364153,0.2060668,0.08636037
0.4249268,0.03558871,1.139736,-0.09482386,0.9968106,0.0169105,0.07792117,-0.003296752,-0.09428273,0.7837933,0.215793,0.9303865,0.1257363,-0.005005723,0.3443056,0.1262721,0.953971,0.2959237,0.9591227,-0.1479136,0.2264046,0.08334401
0.4449234,0.03537793,1.139433,-0.09416293,0.9967791,0.01898284,0.07787581,-0.002522777,-0.09413253,0.7837872,0.2159243,0.9306075,0.1259373,-0.004300289,0.3436438,0.1421386,0.9650928,0.2955312,0.9553887,-0.1536187,0.2439038,0.06437929
0.4649277,0.03540599,1.139268,-0.09381986,0.9967372,0.02021243,0.07812748,-0.001561196,-0.09395914,0.7838034,0.216011,0.9308233,0.1257681,-0.00386218,0.3431259,0.1493642,0.9719874,0.2955684,0.9566538,-0.1434186,0.2475855,0.0542766
0.4849243,0.03539101,1.13901,-0.0935307,0.9967089,0.02104158,0.07828162,-0.0008110609,-0.09388899,0.7838077,0.2160442,0.9308853,0.1257422,-0.003744843,0.3429688,0.156746,0.9768094,0.2961083,0.9559441,-0.1380898,0.2549362,0.0459328
0.5049286,0.03522641,1.138485,-0.09305069,0.9965979,0.02411898,0.07880831,0.000258461,-0.09369527,0.7838589,0.2160951,0.9312223,0.1255863,-0.003187998,0.3421155,0.1682116,0.9908638,0.2944936,0.9498458,-0.1456205,0.2735265,0.04208261
0.5249252,0.03523205,1.138108,-0.09298278,0.9964659,0.02664536,0.07966013,1.770663E-05,-0.09355076,0.783923,0.2161355,0.9314884,0.1253438,-0.002883717,0.341482,0.1686005,1.005541,0.2897248,0.9412448,-0.1798864,0.2825102,0.04344212
0.5449295,0.03534708,1.137652,-0.09252479,0.9963585,0.02918035,0.08011037,0.0008259391,-0.09350593,0.7839315,0.2161663,0.931565,0.1251946,-0.00284986,0.3413281,0.1784979,1.020777,0.2871131,0.9327438,-0.1985086,0.2991764,0.03281486
0.5649261,0.03566831,1.137766,-0.09245557,0.9962938,0.02925798,0.08087748,0.00122789,-0.09357578,0.7838732,0.2162598,0.9316351,0.1250082,-0.003150431,0.3412024,0.174577,1.036073,0.2804793,0.9296463,-0.2278588,0.2885358,0.02419393
0.5849304,0.03590263,1.137503,-0.09248691,0.9962851,0.02982922,0.08077218,0.001402581,-0.09382377,0.7838219,0.2163744,0.9314752,0.1245006,-0.003740245,0.341818,0.1693725,1.055446,0.2740136,0.9144221,-0.2702285,0.2972106,0.04974684
0.6049271,0.03605868,1.137429,-0.09249131,0.9962436,0.03048556,0.08104251,0.001209076,-0.09390787,0.7838055,0.216405,0.9313952,0.1244142,-0.004067508,0.3420637,0.1681091,1.064355,0.2709478,0.9113179,-0.2882324,0.2897523,0.04965378
0.6249237,0.03648525,1.137323,-0.09246648,0.9961876,0.03175887,0.08124176,0.001210695,-0.09404715,0.7838009,0.2163679,0.9311307,0.1244833,-0.004795653,0.3427486,0.1628881,1.080026,0.2637971,0.9021755,-0.3215517,0.2838939,0.0456963
0.644928,0.03673359,1.13729,-0.09256265,0.9961585,0.03252271,0.08129322,0.001342775,-0.09407457,0.7838287,0.216319,0.9311007,0.1244231,-0.004873949,0.3428507,0.1589999,1.086341,0.2601404,0.8948996,-0.3403574,0.2837476,0.05290387
