timestamp,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_w,hmd_rot_x,hmd_rot_y,hmd_rot_z,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_rot_w,left_controller_rot_x,left_controller_rot_y,left_controller_rot_z,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_rot_w,right_controller_rot_x,right_controller_rot_y,right_controller_rot_z
0.00280571,0.04052952,1.144462,-0.09966709,0.998315,-0.001038122,0.0577152,-0.005927363,-0.07943004,0.7898549,0.2137011,0.9768071,0.05575841,-0.05452581,0.1994141,0.08981286,1.076499,0.2352083,0.9425047,-0.3223439,0.07174242,0.05130555
0.02280426,0.04058,1.144412,-0.09949053,0.998309,-0.001027389,0.05784424,-0.005662686,-0.07944072,0.7898627,0.2137088,0.9767921,0.0557735,-0.05454716,0.1994772,0.09064694,1.076359,0.2352039,0.9423366,-0.3240014,0.07124088,0.04415513
0.04280472,0.04084566,1.144384,-0.0990641,0.9982812,-0.0004153581,0.0583916,-0.004975579,-0.07943566,0.7899316,0.2136885,0.9767684,0.05565384,-0.05443754,0.1996563,0.09041961,1.076691,0.2355685,0.9417471,-0.3242056,0.07453168,0.0494788
0.06280518,0.04098801,1.144359,-0.0989072,0.9982605,-0.0003815462,0.0587162,-0.005317096,-0.07945564,0.7899117,0.2137174,0.9767621,0.05562195,-0.0544514,0.1996925,0.09013595,1.076087,0.2357801,0.9417331,-0.3242279,0.0741078,0.05023159
0.08280563,0.0411134,1.144325,-0.09878204,0.9982345,0.0001268888,0.05914249,-0.005500421,-0.07945865,0.7899264,0.2137129,0.9767547,0.05555627,-0.05451104,0.1997309,0.08943279,1.074581,0.2364454,0.9422857,-0.3222294,0.07423072,0.05249608
0.1028042,0.04134139,1.144277,-0.09866618,0.9981445,0.0008475408,0.0606044,-0.005830933,-0.07947889,0.790009,0.2136422,0.9766905,0.05544372,-0.05471103,0.2000207,0.08686394,1.066912,0.238715,0.9462103,-0.3111246,0.06885149,0.05609767
0.1228046,0.04143836,1.144246,-0.09854902,0.998121,0.001172342,0.06095798,-0.006105002,-0.07949047,0.7900079,0.2136427,0.9766774,0.05543469,-0.05475205,0.2000761,0.08647297,1.06567,0.2390499,0.9468719,-0.3092354,0.06763103,0.05686109
0.1428051,0.04165365,1.144335,-0.09859992,0.9980004,0.001111153,0.06293413,-0.005759764,-0.07968841,0.7899641,0.2136717,0.9764786,0.05544486,-0.05509024,0.2009491,0.08248759,1.05053,0.2419774,0.9530656,-0.2878932,0.05554423,0.07548746
0.1628056,0.04175392,1.14434,-0.0985456,0.9979638,0.001468834,0.06348266,-0.006002953,-0.0796903,0.7899684,0.2136672,0.9764745,0.05543406,-0.05509198,0.2009717,0.08140088,1.046048,0.2428478,0.9547465,-0.2816417,0.05167201,0.08041743
0.1828041,0.04156438,1.144277,-0.09892138,0.9977596,0.001461473,0.0665931,-0.006239262,-0.07988826,0.7899998,0.2135901,0.9762269,0.05515521,-0.05508901,0.2022476,0.08093309,1.0211,0.2469184,0.962722,-0.2476099,0.03367266,0.1035464
0.2028046,0.04145116,1.144256,-0.09897976,0.9977088,0.00143029,0.06735149,-0.006241529,-0.07995575,0.7899943,0.2135962,0.9761714,0.05514439,-0.05522265,0.2024821,0.08176045,1.012321,0.2486216,0.9649872,-0.2358169,0.02914859,0.1110879
